time,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_V5,SNUADC/CVP
4505,9,NaN,,153,NaN,37,93,68,160,20,,NaN,NaN
4506,,NaN,,,NaN,,,,,,,NaN,NaN
4507,9,NaN,,160,NaN,37,95,70,150,20,,NaN,NaN
4508,,NaN,,,NaN,,,,,,,NaN,NaN
4509,9,NaN,,166,NaN,37,98,69,154,20,,NaN,NaN
4510,,NaN,,,NaN,,,,,,,NaN,NaN
4511,9,NaN,,166,NaN,37,98,69,151,20,,NaN,NaN
4512,,NaN,,,NaN,,,,,,,NaN,NaN
4513,9,NaN,,156,NaN,37,99,73,140,20,,NaN,NaN
4514,,NaN,,,NaN,,,,,,,NaN,NaN
4515,9,NaN,,156,NaN,37,95,68,147,20,,NaN,NaN
4516,,NaN,,,NaN,,,,,,,NaN,NaN
4517,9,NaN,,167,NaN,37,100,72,148,20,,NaN,NaN
4518,,NaN,,,NaN,,,,,,,NaN,NaN
4519,9,NaN,,161,NaN,38,102,77,143,20,,NaN,NaN
4520,,NaN,,,NaN,,,,,,,NaN,NaN
4521,9,NaN,,168,NaN,38,97,68,142,20,,NaN,NaN
4522,,NaN,,,NaN,,,,,,,NaN,NaN
4523,9,NaN,,170,NaN,38,98,69,153,20,,NaN,NaN
4524,,NaN,,,NaN,,,,,,,NaN,NaN
4525,9,NaN,,160,NaN,38,97,69,137,20,,NaN,NaN
4526,,NaN,,,NaN,,,,,,,NaN,NaN
4527,9,NaN,,161,NaN,38,99,72,137,20,,NaN,NaN
4528,,NaN,,,NaN,,,,,,,NaN,NaN
4529,9,NaN,,160,NaN,38,98,69,142,20,,NaN,NaN
4530,,NaN,,,NaN,,,,,,,NaN,NaN
4531,9,NaN,,161,NaN,38,98,71,138,20,,NaN,NaN
4532,,NaN,,,NaN,,,,,,,NaN,NaN
4533,9,NaN,,167,NaN,38,99,70,147,20,,NaN,NaN
4534,,NaN,,,NaN,,,,,,,NaN,NaN
4535,9,NaN,,149,NaN,38,93,65,152,20,,NaN,NaN
4536,,NaN,,,NaN,,,,,,,NaN,NaN
4537,9,NaN,90,153,NaN,38,92,67,142,20,106,NaN,NaN
4538,,NaN,,,NaN,,,,,,,NaN,NaN
4539,10,NaN,90,162,NaN,38,95,70,137,20,106,NaN,NaN
4540,,NaN,,,NaN,,,,,,,NaN,NaN
4541,10,NaN,90,166,NaN,38,96,68,137,20,106,NaN,NaN
4542,,NaN,,,NaN,,,,,,,NaN,NaN
4543,10,NaN,87,162,NaN,38,97,70,143,20,103,NaN,NaN
4544,,NaN,,,NaN,,,,,,,NaN,NaN
4545,10,NaN,87,162,NaN,38,97,70,137,20,103,NaN,NaN
4546,,NaN,,,NaN,,,,,,,NaN,NaN
4547,10,NaN,87,165,NaN,38,104,74,138,20,103,NaN,NaN
4548,,NaN,,,NaN,,,,,,,NaN,NaN
4549,10,NaN,87,174,NaN,38,104,75,142,20,103,NaN,NaN
4550,,NaN,,,NaN,,,,,,,NaN,NaN
4551,10,NaN,86,169,NaN,38,104,72,138,20,103,NaN,NaN
4552,,NaN,,,NaN,,,,,,,NaN,NaN
4553,10,NaN,86,171,NaN,38,105,74,139,20,103,NaN,NaN
4554,,NaN,,,NaN,,,,,,,NaN,NaN
4555,10,NaN,86,162,NaN,39,102,72,132,20,103,NaN,NaN
4556,,NaN,,,NaN,,,,,,,NaN,NaN
4557,9,NaN,,170,NaN,39,103,72,138,20,,NaN,NaN
4558,,NaN,,,NaN,,,,,,,NaN,NaN
4559,9,NaN,,170,NaN,39,103,72,136,20,,NaN,NaN
4560,,NaN,,,NaN,,,,,,,NaN,NaN
4561,9,NaN,,162,NaN,37,98,70,130,20,,NaN,NaN
4562,,NaN,,,NaN,,,,,,,NaN,NaN
4563,9,NaN,,163,NaN,37,99,70,148,20,,NaN,NaN
4564,,NaN,,,NaN,,,,,,,NaN,NaN
4565,9,NaN,,158,NaN,37,97,69,140,20,,NaN,NaN
4566,,NaN,,,NaN,,,,,,,NaN,NaN
4567,9,NaN,,172,NaN,37,102,73,134,20,,NaN,NaN
4568,,NaN,,,NaN,,,,,,,NaN,NaN
4569,9,NaN,,168,NaN,37,100,70,134,20,,NaN,NaN
4570,,NaN,,,NaN,,,,,,,NaN,NaN
4571,9,NaN,,167,NaN,37,101,74,139,20,,NaN,NaN
4572,,NaN,,,NaN,,,,,,,NaN,NaN
4573,9,NaN,,167,NaN,37,101,74,135,20,,NaN,NaN
4574,,NaN,,,NaN,,,,,,,NaN,NaN
4575,10,NaN,,178,NaN,39,98,63,136,20,,NaN,NaN
4576,,NaN,,,NaN,,,,,,,NaN,NaN
4577,10,NaN,,181,NaN,39,102,71,137,20,,NaN,NaN
4578,,NaN,,,NaN,,,,,,,NaN,NaN
4579,9,NaN,,178,NaN,39,105,75,137,20,,NaN,NaN
4580,,NaN,,,NaN,,,,,,,NaN,NaN
4581,9,NaN,,173,NaN,38,99,70,144,20,,NaN,NaN
4582,,NaN,,,NaN,,,,,,,NaN,NaN
4583,9,NaN,,183,NaN,38,103,72,145,20,,NaN,NaN
4584,,NaN,,,NaN,,,,,,,NaN,NaN
4585,9,NaN,,163,NaN,38,104,75,132,20,,NaN,NaN
4586,,NaN,,,NaN,,,,,,,NaN,NaN
4587,9,NaN,,163,NaN,38,104,75,124,20,,NaN,NaN
4588,,NaN,,,NaN,,,,,,,NaN,NaN
4589,9,NaN,,171,NaN,36,103,73,138,20,,NaN,NaN
4590,,NaN,,,NaN,,,,,,,NaN,NaN
4591,9,NaN,,170,NaN,36,105,75,136,20,,NaN,NaN
4592,,NaN,,,NaN,,,,,,,NaN,NaN
4593,9,NaN,,181,NaN,36,104,71,136,20,,NaN,NaN
4594,,NaN,,,NaN,,,,,,,NaN,NaN
4595,10,NaN,,165,NaN,37,104,74,134,20,,NaN,NaN
4596,,NaN,,,NaN,,,,,,,NaN,NaN
4597,10,NaN,,169,NaN,37,100,69,135,20,,NaN,NaN
4598,,NaN,,,NaN,,,,,,,NaN,NaN
4599,11,NaN,,164,NaN,37,98,69,139,20,,NaN,NaN
4600,,NaN,,,NaN,,,,,,,NaN,NaN
4601,11,NaN,,164,NaN,37,98,69,134,20,,NaN,NaN
4602,,NaN,,,NaN,,,,,,,NaN,NaN
4603,11,NaN,,169,NaN,38,101,71,144,20,,NaN,NaN
4604,,NaN,,,NaN,,,,,,,NaN,NaN
4605,10,NaN,,171,NaN,38,100,69,146,20,,NaN,NaN
4606,,NaN,,,NaN,,,,,,,NaN,NaN
4607,10,NaN,,150,NaN,38,98,69,139,20,,NaN,NaN
4608,,NaN,,,NaN,,,,,,,NaN,NaN
4609,9,NaN,86,177,NaN,39,102,71,138,20,130,NaN,NaN
4610,,NaN,,,NaN,,,,,,,NaN,NaN
4611,9,NaN,86,162,NaN,39,99,68,143,20,130,NaN,NaN
4612,,NaN,,,NaN,,,,,,,NaN,NaN
4613,9,NaN,86,158,NaN,39,97,69,142,20,130,NaN,NaN
4614,,NaN,,,NaN,,,,,,,NaN,NaN
4615,9,NaN,86,158,NaN,36,97,69,136,20,130,NaN,NaN
4616,,NaN,,,NaN,,,,,,,NaN,NaN
4617,9,NaN,,165,NaN,36,99,70,140,20,,NaN,NaN
4618,,NaN,,,NaN,,,,,,,NaN,NaN
4619,9,NaN,,160,NaN,36,95,66,128,20,,NaN,NaN
4620,,NaN,,,NaN,,,,,,,NaN,NaN
4621,9,NaN,88,169,NaN,36,98,69,128,20,111,NaN,NaN
4622,,NaN,,,NaN,,,,,,,NaN,NaN
4623,9,NaN,86,167,NaN,37,95,65,141,20,108,NaN,NaN
4624,,NaN,,,NaN,,,,,,,NaN,NaN
4625,9,NaN,87,171,NaN,37,96,66,144,20,101,NaN,NaN
4626,,NaN,,,NaN,,,,,,,NaN,NaN
4627,9,NaN,89,157,NaN,37,96,68,132,20,90,NaN,NaN
4628,,NaN,,,NaN,,,,,,,NaN,NaN
4629,9,NaN,89,157,NaN,38,96,68,128,20,90,NaN,NaN
4630,,NaN,,,NaN,,,,,,,NaN,NaN
4631,9,NaN,92,167,NaN,38,97,69,137,20,79,NaN,NaN
4632,,NaN,,,NaN,,,,,,,NaN,NaN
4633,9,NaN,93,162,NaN,38,97,69,145,20,79,NaN,NaN
4634,,NaN,,,NaN,,,,,,,NaN,NaN
4635,9,NaN,96,162,NaN,38,97,69,150,20,80,NaN,NaN
4636,,NaN,,,NaN,,,,,,,NaN,NaN
4637,9,NaN,96,161,NaN,38,94,66,151,20,80,NaN,NaN
4638,,NaN,,,NaN,,,,,,,NaN,NaN
4639,9,NaN,97,165,NaN,38,97,68,145,20,80,NaN,NaN
4640,,NaN,,,NaN,,,,,,,NaN,NaN
4641,9,NaN,97,168,NaN,38,97,66,138,20,80,NaN,NaN
4642,,NaN,,,NaN,,,,,,,NaN,NaN
4643,9,NaN,97,157,NaN,38,97,68,134,20,80,NaN,NaN
4644,,NaN,,,NaN,,,,,,,NaN,NaN
4645,9,NaN,97,151,NaN,38,93,65,130,20,80,NaN,NaN
4646,,NaN,,,NaN,,,,,,,NaN,NaN
4647,9,NaN,97,170,NaN,38,98,68,132,20,80,NaN,NaN
4648,,NaN,,,NaN,,,,,,,NaN,NaN
4649,9,NaN,97,170,NaN,37,98,68,130,20,80,NaN,NaN
4650,,NaN,,,NaN,,,,,,,NaN,NaN
4651,9,NaN,97,160,NaN,37,99,72,133,20,80,NaN,NaN
4652,,NaN,,,NaN,,,,,,,NaN,NaN
4653,9,NaN,,155,NaN,37,95,69,137,20,,NaN,NaN
4654,,NaN,,,NaN,,,,,,,NaN,NaN
4655,10,NaN,,162,NaN,37,97,68,148,20,,NaN,NaN
4656,,NaN,,,NaN,,,,,,,NaN,NaN
4657,10,NaN,,157,NaN,38,95,67,154,20,,NaN,NaN
4658,,NaN,,,NaN,,,,,,,NaN,NaN
4659,9,NaN,,169,NaN,38,98,68,141,20,,NaN,NaN
4660,,NaN,,,NaN,,,,,,,NaN,NaN
4661,9,NaN,,163,NaN,38,98,69,134,20,,NaN,NaN
4662,,NaN,,,NaN,,,,,,,NaN,NaN
4663,9,NaN,,163,NaN,37,98,69,142,20,,NaN,NaN
4664,,NaN,,,NaN,,,,,,,NaN,NaN
4665,9,NaN,,139,NaN,37,90,65,146,20,,NaN,NaN
4666,,NaN,,,NaN,,,,,,,NaN,NaN
4667,9,NaN,,151,NaN,37,93,66,136,20,,NaN,NaN
4668,,NaN,,,NaN,,,,,,,NaN,NaN
4669,9,NaN,,168,NaN,37,95,68,139,20,,NaN,NaN
4670,,NaN,,,NaN,,,,,,,NaN,NaN
4671,9,NaN,94,167,NaN,38,97,69,151,20,76,NaN,NaN
4672,,NaN,,,NaN,,,,,,,NaN,NaN
4673,9,NaN,94,170,NaN,38,94,65,132,20,76,NaN,NaN
4674,,NaN,,,NaN,,,,,,,NaN,NaN
4675,9,NaN,93,161,NaN,38,94,66,132,20,76,NaN,NaN
4676,,NaN,,,NaN,,,,,,,NaN,NaN
4677,9,NaN,96,161,NaN,38,94,66,129,20,76,NaN,NaN
4678,,NaN,,,NaN,,,,,,,NaN,NaN
4679,9,NaN,96,147,NaN,37,91,64,128,20,76,NaN,NaN
4680,,NaN,,,NaN,,,,,,,NaN,NaN
4681,9,NaN,94,157,NaN,37,91,67,143,20,77,NaN,NaN
4682,,NaN,,,NaN,,,,,,,NaN,NaN
4683,9,NaN,90,156,NaN,37,91,63,137,20,75,NaN,NaN
4684,,NaN,,,NaN,,,,,,,NaN,NaN
4685,9,NaN,90,163,NaN,38,93,67,133,20,75,NaN,NaN
4686,,NaN,,,NaN,,,,,,,NaN,NaN
4687,9,NaN,90,163,NaN,38,90,63,145,20,72,NaN,NaN
4688,,NaN,,,NaN,,,,,,,NaN,NaN
4689,9,NaN,90,143,NaN,38,88,62,145,20,72,NaN,NaN
4690,,NaN,,,NaN,,,,,,,NaN,NaN
4691,9,NaN,79,143,NaN,38,88,62,139,20,72,NaN,NaN
4692,,NaN,,,NaN,,,,,,,NaN,NaN
4693,9,NaN,79,158,NaN,36,92,65,140,20,69,NaN,NaN
4694,,NaN,,,NaN,,,,,,,NaN,NaN
4695,9,NaN,79,158,NaN,36,90,62,144,20,69,NaN,NaN
4696,,NaN,,,NaN,,,,,,,NaN,NaN
4697,9,NaN,79,158,NaN,36,90,62,147,20,69,NaN,NaN
4698,,NaN,,,NaN,,,,,,,NaN,NaN
4699,9,NaN,87,155,NaN,37,93,67,149,20,69,NaN,NaN
4700,,NaN,,,NaN,,,,,,,NaN,NaN
4701,9,NaN,87,140,NaN,37,89,64,143,20,69,NaN,NaN
4702,,NaN,,,NaN,,,,,,,NaN,NaN
4703,9,NaN,87,154,NaN,37,90,65,136,20,69,NaN,NaN
4704,,NaN,,,NaN,,,,,,,NaN,NaN
4705,9,NaN,87,160,NaN,37,92,65,147,20,69,NaN,NaN
4706,,NaN,,,NaN,,,,,,,NaN,NaN
4707,9,NaN,87,136,NaN,38,88,64,151,20,69,NaN,NaN
4708,,NaN,,,NaN,,,,,,,NaN,NaN
4709,9,NaN,87,152,NaN,38,90,66,146,20,69,NaN,NaN
4710,,NaN,,,NaN,,,,,,,NaN,NaN
4711,9,NaN,87,152,NaN,38,90,66,139,20,69,NaN,NaN
4712,,NaN,,,NaN,,,,,,,NaN,NaN
4713,9,NaN,,135,NaN,38,87,64,132,20,,NaN,NaN
4714,,NaN,,,NaN,,,,,,,NaN,NaN
4715,9,NaN,,157,NaN,38,90,64,144,20,,NaN,NaN
4716,,NaN,,,NaN,,,,,,,NaN,NaN
4717,9,NaN,,157,NaN,38,90,64,145,20,,NaN,NaN
4718,,NaN,,,NaN,,,,,,,NaN,NaN
4719,9,NaN,86,148,NaN,38,89,63,142,20,65,NaN,NaN
4720,,NaN,,,NaN,,,,,,,NaN,NaN
4721,9,NaN,86,162,NaN,38,88,59,159,20,65,NaN,NaN
4722,,NaN,,,NaN,,,,,,,NaN,NaN
4723,9,NaN,86,154,NaN,38,88,63,145,20,65,NaN,NaN
4724,,NaN,,,NaN,,,,,,,NaN,NaN
4725,9,NaN,86,145,NaN,38,87,63,148,20,65,NaN,NaN
4726,,NaN,,,NaN,,,,,,,NaN,NaN
4727,9,NaN,86,144,NaN,37,88,61,144,20,65,NaN,NaN
4728,,NaN,,,NaN,,,,,,,NaN,NaN
4729,9,NaN,86,145,NaN,37,86,62,139,20,65,NaN,NaN
4730,,NaN,,,NaN,,,,,,,NaN,NaN
4731,9,NaN,,145,NaN,37,86,62,147,20,,NaN,NaN
4732,,NaN,,,NaN,,,,,,,NaN,NaN
4733,9,NaN,,146,NaN,37,85,62,151,20,,NaN,NaN
4734,,NaN,,,NaN,,,,,,,NaN,NaN
4735,9,NaN,,157,NaN,37,88,62,160,20,,NaN,NaN
4736,,NaN,,,NaN,,,,,,,NaN,NaN
4737,9,NaN,,157,NaN,37,88,62,146,20,,NaN,NaN
4738,,NaN,,,NaN,,,,,,,NaN,NaN
4739,9,NaN,,148,NaN,37,90,65,132,20,,NaN,NaN
4740,,NaN,,,NaN,,,,,,,NaN,NaN
4741,9,NaN,,151,NaN,37,86,61,140,20,,NaN,NaN
4742,,NaN,,,NaN,,,,,,,NaN,NaN
4743,9,NaN,81,139,NaN,37,87,65,145,20,69,NaN,NaN
4744,,NaN,,,NaN,,,,,,,NaN,NaN
4745,9,NaN,81,138,NaN,37,85,60,134,20,69,NaN,NaN
4746,,NaN,,,NaN,,,,,,,NaN,NaN
4747,9,NaN,81,153,NaN,37,88,63,135,20,69,NaN,NaN
4748,,NaN,,,NaN,,,,,,,NaN,NaN
4749,9,NaN,81,150,NaN,37,87,61,139,20,69,NaN,NaN
4750,,NaN,,,NaN,,,,,,,NaN,NaN
4751,9,NaN,81,151,NaN,37,88,64,144,20,69,NaN,NaN
4752,,NaN,,,NaN,,,,,,,NaN,NaN
4753,9,NaN,81,150,NaN,37,87,63,142,20,69,NaN,NaN
4754,,NaN,,,NaN,,,,,,,NaN,NaN
4755,9,NaN,81,146,NaN,39,86,60,146,20,69,NaN,NaN
4756,,NaN,,,NaN,,,,,,,NaN,NaN
4757,9,NaN,,146,NaN,39,86,60,144,20,,NaN,NaN
4758,,NaN,,,NaN,,,,,,,NaN,NaN
4759,9,NaN,,148,NaN,39,84,59,133,20,,NaN,NaN
4760,,NaN,,,NaN,,,,,,,NaN,NaN
4761,8,NaN,,146,NaN,37,85,59,135,20,,NaN,NaN
4762,,NaN,,,NaN,,,,,,,NaN,NaN
4763,8,NaN,,139,NaN,37,84,60,136,20,,NaN,NaN
4764,,NaN,,,NaN,,,,,,,NaN,NaN
4765,8,NaN,,139,NaN,37,84,60,129,20,,NaN,NaN
4766,,NaN,,,NaN,,,,,,,NaN,NaN
4767,9,NaN,,137,NaN,37,83,60,131,20,,NaN,NaN
4768,,NaN,,,NaN,,,,,,,NaN,NaN
4769,9,NaN,,133,NaN,37,83,61,142,20,,NaN,NaN
4770,,NaN,,,NaN,,,,,,,NaN,NaN
4771,9,NaN,,133,NaN,37,83,61,141,20,,NaN,NaN
4772,,NaN,,,NaN,,,,,,,NaN,NaN
4773,9,NaN,,137,NaN,37,82,61,146,20,,NaN,NaN
4774,,NaN,,,NaN,,,,,,,NaN,NaN
4775,9,NaN,,143,NaN,37,83,59,150,20,,NaN,NaN
4776,,NaN,,,NaN,,,,,,,NaN,NaN
4777,9,NaN,,143,NaN,37,84,61,146,20,,NaN,NaN
4778,,NaN,,,NaN,,,,,,,NaN,NaN
4779,9,NaN,,136,NaN,37,80,59,138,20,,NaN,NaN
4780,,NaN,,,NaN,,,,,,,NaN,NaN
4781,9,NaN,,141,NaN,36,81,58,139,20,,NaN,NaN
4782,,NaN,,,NaN,,,,,,,NaN,NaN
4783,8,NaN,,134,NaN,36,83,62,156,20,,NaN,NaN
4784,,NaN,,,NaN,,,,,,,NaN,NaN
4785,8,NaN,,141,NaN,36,82,57,139,20,,NaN,NaN
4786,,NaN,,,NaN,,,,,,,NaN,NaN
4787,9,NaN,96,132,NaN,36,81,60,142,20,67,NaN,NaN
4788,,NaN,,,NaN,,,,,,,NaN,NaN
4789,9,NaN,96,139,NaN,37,81,61,137,20,67,NaN,NaN
4790,,NaN,,,NaN,,,,,,,NaN,NaN
4791,9,NaN,96,139,NaN,37,81,61,140,20,67,NaN,NaN
4792,,NaN,,,NaN,,,,,,,NaN,NaN
4793,9,NaN,96,140,NaN,37,81,59,143,20,67,NaN,NaN
4794,,NaN,,,NaN,,,,,,,NaN,NaN
4795,9,NaN,96,110,NaN,37,76,58,136,20,67,NaN,NaN
4796,,NaN,,,NaN,,,,,,,NaN,NaN
4797,9,NaN,94,119,NaN,37,76,58,138,20,68,NaN,NaN
4798,,NaN,,,NaN,,,,,,,NaN,NaN
4799,9,NaN,,129,NaN,37,79,57,159,20,,NaN,NaN
4800,,NaN,,,NaN,,,,,,,NaN,NaN
4801,9,NaN,,136,NaN,38,80,59,156,20,,NaN,NaN
4802,,NaN,,,NaN,,,,,,,NaN,NaN
4803,9,NaN,,128,NaN,38,80,58,146,20,,NaN,NaN
4804,,NaN,,,NaN,,,,,,,NaN,NaN
4805,8,NaN,,126,NaN,38,80,59,134,20,,NaN,NaN
4806,,NaN,,,NaN,,,,,,,NaN,NaN
4807,8,NaN,,130,NaN,38,77,54,137,20,,NaN,NaN
4808,,NaN,,,NaN,,,,,,,NaN,NaN
4809,9,NaN,,121,NaN,36,77,58,135,20,,NaN,NaN
4810,,NaN,,,NaN,,,,,,,NaN,NaN
4811,9,NaN,,125,NaN,36,79,59,136,20,,NaN,NaN
4812,,NaN,,,NaN,,,,,,,NaN,NaN
4813,9,NaN,,124,NaN,36,75,55,148,20,,NaN,NaN
4814,,NaN,,,NaN,,,,,,,NaN,NaN
4815,9,NaN,,121,NaN,37,76,54,145,20,,NaN,NaN
4816,,NaN,,,NaN,,,,,,,NaN,NaN
4817,9,NaN,,133,NaN,37,75,53,142,20,,NaN,NaN
4818,,NaN,,,NaN,,,,,,,NaN,NaN
4819,9,NaN,,136,NaN,37,78,56,133,20,,NaN,NaN
4820,,NaN,,,NaN,,,,,,,NaN,NaN
4821,9,NaN,,139,NaN,37,78,55,125,20,,NaN,NaN
4822,,NaN,,,NaN,,,,,,,NaN,NaN
4823,9,NaN,,134,NaN,36,80,60,114,20,,NaN,NaN
4824,,NaN,,,NaN,,,,,,,NaN,NaN
4825,9,NaN,,109,NaN,36,73,55,117,20,,NaN,NaN
4826,,NaN,,,NaN,,,,,,,NaN,NaN
4827,9,NaN,,127,NaN,36,75,54,140,20,,NaN,NaN
4828,,NaN,,,NaN,,,,,,,NaN,NaN
4829,9,NaN,,128,NaN,37,79,59,147,20,,NaN,NaN
4830,,NaN,,,NaN,,,,,,,NaN,NaN
4831,9,NaN,,120,NaN,37,75,54,130,20,,NaN,NaN
4832,,NaN,,,NaN,,,,,,,NaN,NaN
4833,9,NaN,,120,NaN,37,75,54,138,20,,NaN,NaN
4834,,NaN,,,NaN,,,,,,,NaN,NaN
4835,9,NaN,,129,NaN,37,77,58,143,20,,NaN,NaN
4836,,NaN,,,NaN,,,,,,,NaN,NaN
4837,9,NaN,,117,NaN,37,76,59,126,20,,NaN,NaN
4838,,NaN,,,NaN,,,,,,,NaN,NaN
4839,9,NaN,,119,NaN,37,77,59,123,20,,NaN,NaN
4840,,NaN,,,NaN,,,,,,,NaN,NaN
4841,9,NaN,,119,NaN,37,76,59,135,20,,NaN,NaN
4842,,NaN,,,NaN,,,,,,,NaN,NaN
4843,9,NaN,,125,NaN,37,76,56,134,20,,NaN,NaN
4844,,NaN,,,NaN,,,,,,,NaN,NaN
4845,9,NaN,,124,NaN,35,74,54,126,20,,NaN,NaN
4846,,NaN,,,NaN,,,,,,,NaN,NaN
4847,9,NaN,,125,NaN,35,75,54,131,20,,NaN,NaN
4848,,NaN,,,NaN,,,,,,,NaN,NaN
4849,9,NaN,,132,NaN,35,73,53,146,20,,NaN,NaN
4850,,NaN,,,NaN,,,,,,,NaN,NaN
4851,9,NaN,,122,NaN,35,76,59,141,20,,NaN,NaN
4852,,NaN,,,NaN,,,,,,,NaN,NaN
4853,9,NaN,,114,NaN,35,76,58,128,20,,NaN,NaN
4854,,NaN,,,NaN,,,,,,,NaN,NaN
4855,9,NaN,,114,NaN,35,76,58,136,20,,NaN,NaN
4856,,NaN,,,NaN,,,,,,,NaN,NaN
4857,9,NaN,76,118,NaN,35,75,58,140,20,65,NaN,NaN
4858,,NaN,,,NaN,,,,,,,NaN,NaN
4859,9,NaN,78,130,NaN,36,75,54,141,20,65,NaN,NaN
4860,,NaN,,,NaN,,,,,,,NaN,NaN
4861,9,NaN,78,127,NaN,36,77,58,140,20,65,NaN,NaN
4862,,NaN,,,NaN,,,,,,,NaN,NaN
4863,9,NaN,78,121,NaN,36,76,58,129,20,65,NaN,NaN
4864,,NaN,,,NaN,,,,,,,NaN,NaN
4865,8,NaN,82,126,NaN,36,76,56,133,20,65,NaN,NaN
4866,,NaN,,,NaN,,,,,,,NaN,NaN
4867,8,NaN,82,114,NaN,36,75,57,146,20,65,NaN,NaN
4868,,NaN,,,NaN,,,,,,,NaN,NaN
4869,9,NaN,82,120,NaN,36,76,56,146,20,65,NaN,NaN
4870,,NaN,,,NaN,,,,,,,NaN,NaN
4871,9,NaN,82,130,NaN,36,78,56,135,20,65,NaN,NaN
4872,,NaN,,,NaN,,,,,,,NaN,NaN
4873,8,NaN,82,117,NaN,36,75,56,134,20,65,NaN,NaN
4874,,NaN,,,NaN,,,,,,,NaN,NaN
4875,8,NaN,86,117,NaN,36,75,56,139,20,65,NaN,NaN
4876,,NaN,,,NaN,,,,,,,NaN,NaN
4877,9,NaN,86,128,NaN,36,77,56,141,20,65,NaN,NaN
4878,,NaN,,,NaN,,,,,,,NaN,NaN
4879,9,NaN,,126,NaN,36,78,60,138,20,,NaN,NaN
4880,,NaN,,,NaN,,,,,,,NaN,NaN
4881,8,NaN,,132,NaN,36,77,54,137,20,,NaN,NaN
4882,,NaN,,,NaN,,,,,,,NaN,NaN
4883,8,NaN,100,129,NaN,37,76,54,135,20,64,NaN,NaN
4884,,NaN,,,NaN,,,,,,,NaN,NaN
4885,8,NaN,100,125,NaN,37,76,55,132,20,64,NaN,NaN
4886,,NaN,,,NaN,,,,,,,NaN,NaN
4887,8,NaN,100,120,NaN,37,76,57,130,20,64,NaN,NaN
4888,,NaN,,,NaN,,,,,,,NaN,NaN
4889,9,NaN,100,111,NaN,36,74,57,130,20,64,NaN,NaN
4890,,NaN,,,NaN,,,,,,,NaN,NaN
4891,9,NaN,100,120,NaN,36,74,58,142,20,64,NaN,NaN
4892,,NaN,,,NaN,,,,,,,NaN,NaN
4893,9,NaN,100,110,NaN,36,72,57,151,20,64,NaN,NaN
4894,,NaN,,,NaN,,,,,,,NaN,NaN
4895,9,NaN,100,126,NaN,36,73,54,149,20,64,NaN,NaN
4896,,NaN,,,NaN,,,,,,,NaN,NaN
4897,9,NaN,,117,NaN,36,72,56,151,20,,NaN,NaN
4898,,NaN,,,NaN,,,,,,,NaN,NaN
4899,9,NaN,,118,NaN,36,72,55,136,20,,NaN,NaN
4900,,NaN,,,NaN,,,,,,,NaN,NaN
4901,9,NaN,,122,NaN,36,75,56,133,20,,NaN,NaN
4902,,NaN,,,NaN,,,,,,,NaN,NaN
4903,8,NaN,,119,NaN,36,76,56,128,20,,NaN,NaN
4904,,NaN,,,NaN,,,,,,,NaN,NaN
4905,8,NaN,,103,NaN,35,72,55,126,20,,NaN,NaN
4906,,NaN,,,NaN,,,,,,,NaN,NaN
4907,9,NaN,,113,NaN,35,74,57,131,20,,NaN,NaN
4908,,NaN,,,NaN,,,,,,,NaN,NaN
4909,9,NaN,,116,NaN,35,74,56,145,20,,NaN,NaN
4910,,NaN,,,NaN,,,,,,,NaN,NaN
4911,8,NaN,,111,NaN,37,71,52,143,20,,NaN,NaN
4912,,NaN,,,NaN,,,,,,,NaN,NaN
4913,8,NaN,,106,NaN,37,71,56,140,20,,NaN,NaN
4914,,NaN,,,NaN,,,,,,,NaN,NaN
4915,9,NaN,,109,NaN,37,71,56,138,20,,NaN,NaN
4916,,NaN,,,NaN,,,,,,,NaN,NaN
4917,9,NaN,,117,NaN,37,71,53,148,20,,NaN,NaN
4918,,NaN,,,NaN,,,,,,,NaN,NaN
4919,9,NaN,,114,NaN,35,73,56,141,20,,NaN,NaN
4920,,NaN,,,NaN,,,,,,,NaN,NaN
4921,9,NaN,,119,NaN,35,72,53,128,20,,NaN,NaN
4922,,NaN,,,NaN,,,,,,,NaN,NaN
4923,9,NaN,,114,NaN,35,72,53,134,20,,NaN,NaN
4924,,NaN,,,NaN,,,,,,,NaN,NaN
4925,8,NaN,,116,NaN,35,74,56,132,20,,NaN,NaN
4926,,NaN,,,NaN,,,,,,,NaN,NaN
4927,8,NaN,,119,NaN,35,74,56,124,20,,NaN,NaN
4928,,NaN,,,NaN,,,,,,,NaN,NaN
4929,9,NaN,,106,NaN,35,73,55,126,20,,NaN,NaN
4930,,NaN,,,NaN,,,,,,,NaN,NaN
4931,9,NaN,,119,NaN,35,72,53,132,20,,NaN,NaN
4932,,NaN,,,NaN,,,,,,,NaN,NaN
4933,9,NaN,,113,NaN,35,70,52,142,20,,NaN,NaN
4934,,NaN,,,NaN,,,,,,,NaN,NaN
4935,9,NaN,,105,NaN,35,71,55,131,20,,NaN,NaN
4936,,NaN,,,NaN,,,,,,,NaN,NaN
4937,9,NaN,,101,NaN,35,69,52,126,20,,NaN,NaN
