time,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/CVP,SNUADC/ART,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_V5
9441,NaN,90,97,4,100,65,14,49,NaN,NaN,37,91,NaN
9442,NaN,,,,,,,,NaN,NaN,,,NaN
9443,NaN,90,101,4,100,67,14,50,NaN,NaN,37,91,NaN
9444,NaN,,,,,,,,NaN,NaN,,,NaN
9445,NaN,90,98,4,100,66,14,50,NaN,NaN,37,91,NaN
9446,NaN,,,,,,,,NaN,NaN,,,NaN
9447,NaN,90,102,4,100,67,14,51,NaN,NaN,37,91,NaN
9448,NaN,,,,,,,,NaN,NaN,,,NaN
9449,NaN,90,97,4,100,66,14,49,NaN,NaN,37,91,NaN
9450,NaN,,,,,,,,NaN,NaN,,,NaN
9451,NaN,90,103,4,100,68,14,52,NaN,NaN,37,91,NaN
9452,NaN,,,,,,,,NaN,NaN,,,NaN
9453,NaN,90,98,4,100,67,14,50,NaN,NaN,37,91,NaN
9454,NaN,,,,,,,,NaN,NaN,,,NaN
9455,NaN,90,101,4,100,68,14,52,NaN,NaN,37,91,NaN
9456,NaN,,,,,,,,NaN,NaN,,,NaN
9457,NaN,90,98,4,100,67,14,49,NaN,NaN,37,90,NaN
9458,NaN,,,,,,,,NaN,NaN,,,NaN
9459,NaN,90,100,4,100,67,14,51,NaN,NaN,37,90,NaN
9460,NaN,,,,,,,,NaN,NaN,,,NaN
9461,NaN,90,99,4,100,67,14,50,NaN,NaN,37,90,NaN
9462,NaN,,,,,,,,NaN,NaN,,,NaN
9463,NaN,90,100,4,100,67,14,51,NaN,NaN,37,91,NaN
9464,NaN,,,,,,,,NaN,NaN,,,NaN
9465,NaN,90,100,4,100,68,14,51,NaN,NaN,37,91,NaN
9466,NaN,,,,,,,,NaN,NaN,,,NaN
9467,NaN,90,99,4,100,67,14,51,NaN,NaN,37,91,NaN
9468,NaN,,,,,,,,NaN,NaN,,,NaN
9469,NaN,90,101,4,100,68,14,51,NaN,NaN,37,91,NaN
9470,NaN,,,,,,,,NaN,NaN,,,NaN
9471,NaN,90,99,4,100,66,14,50,NaN,NaN,37,91,NaN
9472,NaN,,,,,,,,NaN,NaN,,,NaN
9473,NaN,90,99,4,100,66,14,49,NaN,NaN,37,91,NaN
9474,NaN,,,,,,,,NaN,NaN,,,NaN
9475,NaN,90,97,4,100,65,14,50,NaN,NaN,37,91,NaN
9476,NaN,,,,,,,,NaN,NaN,,,NaN
9477,NaN,90,101,4,100,67,14,50,NaN,NaN,37,91,NaN
9478,NaN,,,,,,,,NaN,NaN,,,NaN
9479,NaN,90,99,4,100,65,14,46,NaN,NaN,37,91,NaN
9480,NaN,,,,,,,,NaN,NaN,,,NaN
9481,NaN,90,103,4,100,67,14,50,NaN,NaN,37,91,NaN
9482,NaN,,,,,,,,NaN,NaN,,,NaN
9483,NaN,90,97,4,100,65,14,49,NaN,NaN,37,91,NaN
9484,NaN,,,,,,,,NaN,NaN,,,NaN
9485,NaN,90,101,4,100,67,14,51,NaN,NaN,37,91,NaN
9486,NaN,,,,,,,,NaN,NaN,,,NaN
9487,NaN,90,97,4,100,66,14,49,NaN,NaN,37,91,NaN
9488,NaN,,,,,,,,NaN,NaN,,,NaN
9489,NaN,90,101,4,100,67,14,51,NaN,NaN,37,91,NaN
9490,NaN,,,,,,,,NaN,NaN,,,NaN
9491,NaN,90,97,4,100,66,14,49,NaN,NaN,37,91,NaN
9492,NaN,,,,,,,,NaN,NaN,,,NaN
9493,NaN,90,99,4,100,66,14,51,NaN,NaN,37,91,NaN
9494,NaN,,,,,,,,NaN,NaN,,,NaN
9495,NaN,90,97,4,100,66,14,49,NaN,NaN,37,91,NaN
9496,NaN,,,,,,,,NaN,NaN,,,NaN
9497,NaN,90,98,4,100,66,14,50,NaN,NaN,37,91,NaN
9498,NaN,,,,,,,,NaN,NaN,,,NaN
9499,NaN,90,98,4,100,66,14,49,NaN,NaN,37,91,NaN
9500,NaN,,,,,,,,NaN,NaN,,,NaN
9501,NaN,90,97,4,100,65,14,50,NaN,NaN,37,91,NaN
9502,NaN,,,,,,,,NaN,NaN,,,NaN
9503,NaN,90,100,4,100,66,14,50,NaN,NaN,37,91,NaN
9504,NaN,,,,,,,,NaN,NaN,,,NaN
9505,NaN,90,96,4,100,65,14,49,NaN,NaN,37,91,NaN
9506,NaN,,,,,,,,NaN,NaN,,,NaN
9507,NaN,90,100,4,100,67,14,50,NaN,NaN,37,91,NaN
9508,NaN,,,,,,,,NaN,NaN,,,NaN
9509,NaN,90,96,4,100,65,14,48,NaN,NaN,37,91,NaN
9510,NaN,,,,,,,,NaN,NaN,,,NaN
9511,NaN,90,100,4,100,66,14,50,NaN,NaN,37,91,NaN
9512,NaN,,,,,,,,NaN,NaN,,,NaN
9513,NaN,90,95,4,100,64,14,48,NaN,NaN,37,91,NaN
9514,NaN,,,,,,,,NaN,NaN,,,NaN
9515,NaN,90,99,4,100,66,14,50,NaN,NaN,37,91,NaN
9516,NaN,,,,,,,,NaN,NaN,,,NaN
9517,NaN,90,95,4,100,64,14,47,NaN,NaN,37,91,NaN
9518,NaN,,,,,,,,NaN,NaN,,,NaN
9519,NaN,90,98,4,100,65,14,50,NaN,NaN,37,91,NaN
9520,NaN,,,,,,,,NaN,NaN,,,NaN
9521,NaN,90,95,4,100,64,14,47,NaN,NaN,37,91,NaN
9522,NaN,,,,,,,,NaN,NaN,,,NaN
9523,NaN,90,97,4,100,64,14,49,NaN,NaN,37,91,NaN
9524,NaN,,,,,,,,NaN,NaN,,,NaN
9525,NaN,90,96,4,100,64,14,48,NaN,NaN,37,91,NaN
9526,NaN,,,,,,,,NaN,NaN,,,NaN
9527,NaN,90,96,4,100,64,14,48,NaN,NaN,37,91,NaN
9528,NaN,,,,,,,,NaN,NaN,,,NaN
9529,NaN,90,97,4,100,65,14,48,NaN,NaN,37,91,NaN
9530,NaN,,,,,,,,NaN,NaN,,,NaN
9531,NaN,90,94,4,100,63,14,48,NaN,NaN,37,91,NaN
9532,NaN,,,,,,,,NaN,NaN,,,NaN
9533,NaN,90,98,4,100,65,14,49,NaN,NaN,37,91,NaN
9534,NaN,,,,,,,,NaN,NaN,,,NaN
9535,NaN,90,94,4,100,63,14,47,NaN,NaN,37,91,NaN
9536,NaN,,,,,,,,NaN,NaN,,,NaN
9537,NaN,90,99,4,100,65,14,49,NaN,NaN,37,91,NaN
9538,NaN,,,,,,,,NaN,NaN,,,NaN
9539,NaN,90,93,4,100,63,14,47,NaN,NaN,37,91,NaN
9540,NaN,,,,,,,,NaN,NaN,,,NaN
9541,NaN,90,97,4,100,64,14,49,NaN,NaN,37,91,NaN
9542,NaN,,,,,,,,NaN,NaN,,,NaN
9543,NaN,90,93,4,100,63,14,46,NaN,NaN,37,91,NaN
9544,NaN,,,,,,,,NaN,NaN,,,NaN
9545,NaN,90,96,4,100,64,14,48,NaN,NaN,37,91,NaN
9546,NaN,,,,,,,,NaN,NaN,,,NaN
9547,NaN,90,93,4,100,62,14,46,NaN,NaN,37,91,NaN
9548,NaN,,,,,,,,NaN,NaN,,,NaN
9549,NaN,90,97,4,100,64,14,48,NaN,NaN,37,91,NaN
9550,NaN,,,,,,,,NaN,NaN,,,NaN
9551,NaN,90,92,4,100,62,14,45,NaN,NaN,37,91,NaN
9552,NaN,,,,,,,,NaN,NaN,,,NaN
9553,NaN,90,95,4,100,63,14,48,NaN,NaN,37,91,NaN
9554,NaN,,,,,,,,NaN,NaN,,,NaN
9555,NaN,90,92,4,100,61,14,45,NaN,NaN,37,91,NaN
9556,NaN,,,,,,,,NaN,NaN,,,NaN
9557,NaN,90,93,4,100,62,14,47,NaN,NaN,37,91,NaN
9558,NaN,,,,,,,,NaN,NaN,,,NaN
9559,NaN,90,92,4,100,61,14,46,NaN,NaN,37,91,NaN
9560,NaN,,,,,,,,NaN,NaN,,,NaN
9561,NaN,90,92,4,100,61,14,46,NaN,NaN,37,91,NaN
9562,NaN,,,,,,,,NaN,NaN,,,NaN
9563,NaN,90,94,4,100,62,14,46,NaN,NaN,37,91,NaN
9564,NaN,,,,,,,,NaN,NaN,,,NaN
9565,NaN,90,91,4,100,61,14,46,NaN,NaN,37,91,NaN
9566,NaN,,,,,,,,NaN,NaN,,,NaN
9567,NaN,90,95,4,100,62,14,47,NaN,NaN,37,91,NaN
9568,NaN,,,,,,,,NaN,NaN,,,NaN
9569,NaN,90,91,4,100,61,14,46,NaN,NaN,37,91,NaN
9570,NaN,,,,,,,,NaN,NaN,,,NaN
9571,NaN,91,96,4,100,63,14,48,NaN,NaN,37,91,NaN
9572,NaN,,,,,,,,NaN,NaN,,,NaN
9573,NaN,90,91,4,100,61,14,45,NaN,NaN,37,91,NaN
9574,NaN,,,,,,,,NaN,NaN,,,NaN
9575,NaN,91,95,4,100,62,14,48,NaN,NaN,37,91,NaN
9576,NaN,,,,,,,,NaN,NaN,,,NaN
9577,NaN,90,90,4,100,61,14,45,NaN,NaN,37,91,NaN
9578,NaN,,,,,,,,NaN,NaN,,,NaN
9579,NaN,90,94,4,100,62,14,47,NaN,NaN,37,91,NaN
9580,NaN,,,,,,,,NaN,NaN,,,NaN
9581,NaN,90,90,4,100,60,14,44,NaN,NaN,37,91,NaN
9582,NaN,,,,,,,,NaN,NaN,,,NaN
9583,NaN,90,91,4,100,60,14,46,NaN,NaN,37,91,NaN
9584,NaN,,,,,,,,NaN,NaN,,,NaN
9585,NaN,90,90,4,100,60,14,45,NaN,NaN,37,91,NaN
9586,NaN,,,,,,,,NaN,NaN,,,NaN
9587,NaN,90,91,4,100,60,14,46,NaN,NaN,37,91,NaN
9588,NaN,,,,,,,,NaN,NaN,,,NaN
9589,NaN,91,92,4,100,61,14,46,NaN,NaN,37,91,NaN
9590,NaN,,,,,,,,NaN,NaN,,,NaN
9591,NaN,91,90,4,100,60,14,45,NaN,NaN,37,91,NaN
9592,NaN,,,,,,,,NaN,NaN,,,NaN
9593,NaN,91,94,4,100,61,14,46,NaN,NaN,37,91,NaN
9594,NaN,,,,,,,,NaN,NaN,,,NaN
9595,NaN,91,90,4,100,60,14,45,NaN,NaN,37,91,NaN
9596,NaN,,,,,,,,NaN,NaN,,,NaN
9597,NaN,91,94,4,100,62,14,47,NaN,NaN,37,91,NaN
9598,NaN,,,,,,,,NaN,NaN,,,NaN
9599,NaN,91,89,4,100,60,14,45,NaN,NaN,37,91,NaN
9600,NaN,,,,,,,,NaN,NaN,,,NaN
9601,NaN,91,93,4,100,61,14,46,NaN,NaN,37,91,NaN
9602,NaN,,,,,,,,NaN,NaN,,,NaN
9603,NaN,90,89,4,100,59,14,44,NaN,NaN,37,91,NaN
9604,NaN,,,,,,,,NaN,NaN,,,NaN
9605,NaN,90,90,4,100,59,14,45,NaN,NaN,37,91,NaN
9606,NaN,,,,,,,,NaN,NaN,,,NaN
9607,NaN,90,87,4,100,58,14,43,NaN,NaN,37,91,NaN
9608,NaN,,,,,,,,NaN,NaN,,,NaN
9609,NaN,90,90,4,100,59,14,45,NaN,NaN,37,91,NaN
9610,NaN,,,,,,,,NaN,NaN,,,NaN
9611,NaN,89,87,4,100,58,14,43,NaN,NaN,37,90,NaN
9612,NaN,,,,,,,,NaN,NaN,,,NaN
9613,NaN,89,86,4,100,57,14,43,NaN,NaN,37,90,NaN
9614,NaN,,,,,,,,NaN,NaN,,,NaN
9615,NaN,89,88,4,100,58,14,43,NaN,NaN,37,90,NaN
9616,NaN,,,,,,,,NaN,NaN,,,NaN
9617,NaN,89,95,4,100,57,14,44,NaN,NaN,37,90,NaN
9618,NaN,,,,,,,,NaN,NaN,,,NaN
9619,NaN,90,91,4,100,58,14,43,NaN,NaN,38,90,NaN
9620,NaN,,,,,,,,NaN,NaN,,,NaN
9621,NaN,90,85,4,100,56,14,42,NaN,NaN,38,90,NaN
9622,NaN,,,,,,,,NaN,NaN,,,NaN
9623,NaN,90,90,4,100,58,14,44,NaN,NaN,38,90,NaN
9624,NaN,,,,,,,,NaN,NaN,,,NaN
9625,NaN,90,87,4,100,57,14,44,NaN,NaN,38,90,NaN
9626,NaN,,,,,,,,NaN,NaN,,,NaN
9627,NaN,90,91,4,100,59,14,45,NaN,NaN,37,90,NaN
9628,NaN,,,,,,,,NaN,NaN,,,NaN
9629,NaN,90,87,4,100,57,14,43,NaN,NaN,37,90,NaN
9630,NaN,,,,,,,,NaN,NaN,,,NaN
9631,NaN,90,90,4,100,59,14,45,NaN,NaN,37,91,NaN
9632,NaN,,,,,,,,NaN,NaN,,,NaN
9633,NaN,90,87,4,100,58,14,43,NaN,NaN,37,91,NaN
9634,NaN,,,,,,,,NaN,NaN,,,NaN
9635,NaN,90,91,4,100,59,14,45,NaN,NaN,37,91,NaN
9636,NaN,,,,,,,,NaN,NaN,,,NaN
9637,NaN,90,86,4,100,58,14,43,NaN,NaN,37,91,NaN
9638,NaN,,,,,,,,NaN,NaN,,,NaN
9639,NaN,90,90,4,100,59,14,45,NaN,NaN,37,91,NaN
9640,NaN,,,,,,,,NaN,NaN,,,NaN
9641,NaN,90,86,4,100,57,14,43,NaN,NaN,37,91,NaN
9642,NaN,,,,,,,,NaN,NaN,,,NaN
9643,NaN,91,89,4,100,58,14,45,NaN,NaN,37,91,NaN
9644,NaN,,,,,,,,NaN,NaN,,,NaN
9645,NaN,91,87,4,100,58,14,43,NaN,NaN,37,91,NaN
9646,NaN,,,,,,,,NaN,NaN,,,NaN
9647,NaN,90,88,4,100,58,14,44,NaN,NaN,37,91,NaN
9648,NaN,,,,,,,,NaN,NaN,,,NaN
9649,NaN,90,87,4,100,57,14,42,NaN,NaN,37,91,NaN
9650,NaN,,,,,,,,NaN,NaN,,,NaN
9651,NaN,90,86,4,100,57,14,43,NaN,NaN,37,91,NaN
9652,NaN,,,,,,,,NaN,NaN,,,NaN
9653,NaN,90,87,4,100,57,14,43,NaN,NaN,37,91,NaN
9654,NaN,,,,,,,,NaN,NaN,,,NaN
9655,NaN,90,85,4,100,56,14,43,NaN,NaN,37,91,NaN
9656,NaN,,,,,,,,NaN,NaN,,,NaN
9657,NaN,91,89,4,100,58,14,44,NaN,NaN,37,91,NaN
9658,NaN,,,,,,,,NaN,NaN,,,NaN
9659,NaN,91,85,4,100,57,14,43,NaN,NaN,37,91,NaN
9660,NaN,,,,,,,,NaN,NaN,,,NaN
9661,NaN,91,90,4,100,58,14,44,NaN,NaN,37,91,NaN
9662,NaN,,,,,,,,NaN,NaN,,,NaN
9663,NaN,91,85,4,100,57,14,42,NaN,NaN,37,91,NaN
9664,NaN,,,,,,,,NaN,NaN,,,NaN
9665,NaN,91,88,4,100,58,14,44,NaN,NaN,37,92,NaN
9666,NaN,,,,,,,,NaN,NaN,,,NaN
9667,NaN,91,70,4,100,54,14,38,NaN,NaN,37,91,NaN
9668,NaN,,,,,,,,NaN,NaN,,,NaN
9669,NaN,91,87,4,100,57,14,43,NaN,NaN,37,91,NaN
9670,NaN,,,,,,,,NaN,NaN,,,NaN
9671,NaN,91,86,4,100,57,14,42,NaN,NaN,37,91,NaN
9672,NaN,,,,,,,,NaN,NaN,,,NaN
9673,NaN,91,86,4,100,57,14,44,NaN,NaN,37,92,NaN
9674,NaN,,,,,,,,NaN,NaN,,,NaN
9675,NaN,91,86,4,100,57,14,43,NaN,NaN,37,92,NaN
9676,NaN,,,,,,,,NaN,NaN,,,NaN
9677,NaN,91,85,4,100,57,14,44,NaN,NaN,37,92,NaN
9678,NaN,,,,,,,,NaN,NaN,,,NaN
9679,NaN,92,86,4,100,57,14,43,NaN,NaN,37,92,NaN
9680,NaN,,,,,,,,NaN,NaN,,,NaN
9681,NaN,92,86,4,100,57,14,44,NaN,NaN,37,92,NaN
9682,NaN,,,,,,,,NaN,NaN,,,NaN
9683,NaN,92,87,4,100,58,14,43,NaN,NaN,37,92,NaN
9684,NaN,,,,,,,,NaN,NaN,,,NaN
9685,NaN,92,85,4,100,57,14,44,NaN,NaN,37,92,NaN
9686,NaN,,,,,,,,NaN,NaN,,,NaN
9687,NaN,92,90,4,100,58,14,43,NaN,NaN,37,92,NaN
9688,NaN,,,,,,,,NaN,NaN,,,NaN
9689,NaN,92,85,4,100,57,14,43,NaN,NaN,37,92,NaN
9690,NaN,,,,,,,,NaN,NaN,,,NaN
9691,NaN,92,90,4,100,59,14,45,NaN,NaN,38,93,NaN
9692,NaN,,,,,,,,NaN,NaN,,,NaN
9693,NaN,92,86,4,100,57,14,42,NaN,NaN,38,92,NaN
9694,NaN,,,,,,,,NaN,NaN,,,NaN
9695,NaN,92,89,4,100,58,14,45,NaN,NaN,38,93,NaN
9696,NaN,,,,,,,,NaN,NaN,,,NaN
9697,NaN,92,85,4,100,57,14,43,NaN,NaN,38,92,NaN
9698,NaN,,,,,,,,NaN,NaN,,,NaN
9699,NaN,92,88,4,100,58,14,43,NaN,NaN,37,93,NaN
9700,NaN,,,,,,,,NaN,NaN,,,NaN
9701,NaN,92,86,4,100,57,14,42,NaN,NaN,37,93,NaN
9702,NaN,,,,,,,,NaN,NaN,,,NaN
9703,NaN,92,86,4,100,57,14,43,NaN,NaN,37,93,NaN
9704,NaN,,,,,,,,NaN,NaN,,,NaN
9705,NaN,92,84,4,100,56,14,42,NaN,NaN,38,93,NaN
9706,NaN,,,,,,,,NaN,NaN,,,NaN
9707,NaN,92,86,4,100,57,14,43,NaN,NaN,38,93,NaN
9708,NaN,,,,,,,,NaN,NaN,,,NaN
9709,NaN,92,83,4,100,56,14,40,NaN,NaN,38,93,NaN
9710,NaN,,,,,,,,NaN,NaN,,,NaN
9711,NaN,92,84,4,100,56,14,40,NaN,NaN,38,93,NaN
9712,NaN,,,,,,,,NaN,NaN,,,NaN
9713,NaN,92,85,4,100,56,14,42,NaN,NaN,38,93,NaN
9714,NaN,,,,,,,,NaN,NaN,,,NaN
9715,NaN,92,88,4,100,57,14,43,NaN,NaN,38,93,NaN
9716,NaN,,,,,,,,NaN,NaN,,,NaN
9717,NaN,92,84,4,100,56,14,43,NaN,NaN,38,93,NaN
9718,NaN,,,,,,,,NaN,NaN,,,NaN
9719,NaN,92,87,4,100,57,14,43,NaN,NaN,36,93,NaN
9720,NaN,,,,,,,,NaN,NaN,,,NaN
9721,NaN,92,85,4,100,57,14,44,NaN,NaN,36,93,NaN
9722,NaN,,,,,,,,NaN,NaN,,,NaN
9723,NaN,92,86,4,100,57,14,43,NaN,NaN,36,93,NaN
9724,NaN,,,,,,,,NaN,NaN,,,NaN
9725,NaN,92,84,4,100,56,14,43,NaN,NaN,36,93,NaN
9726,NaN,,,,,,,,NaN,NaN,,,NaN
9727,NaN,93,84,4,100,56,15,42,NaN,NaN,37,93,NaN
9728,NaN,,,,,,,,NaN,NaN,,,NaN
9729,NaN,93,86,4,100,57,15,44,NaN,NaN,37,93,NaN
9730,NaN,,,,,,,,NaN,NaN,,,NaN
9731,NaN,93,84,4,100,56,15,42,NaN,NaN,37,93,NaN
9732,NaN,,,,,,,,NaN,NaN,,,NaN
9733,NaN,93,86,4,100,57,15,44,NaN,NaN,37,93,NaN
9734,NaN,,,,,,,,NaN,NaN,,,NaN
9735,NaN,92,83,4,100,56,15,41,NaN,NaN,37,93,NaN
9736,NaN,,,,,,,,NaN,NaN,,,NaN
9737,NaN,93,86,4,100,57,15,43,NaN,NaN,37,93,NaN
9738,NaN,,,,,,,,NaN,NaN,,,NaN
9739,NaN,92,82,4,100,55,15,41,NaN,NaN,37,93,NaN
9740,NaN,,,,,,,,NaN,NaN,,,NaN
9741,NaN,93,86,4,100,57,16,43,NaN,NaN,36,93,NaN
9742,NaN,,,,,,,,NaN,NaN,,,NaN
9743,NaN,92,82,4,100,55,16,41,NaN,NaN,36,93,NaN
9744,NaN,,,,,,,,NaN,NaN,,,NaN
9745,NaN,92,86,4,100,56,16,43,NaN,NaN,36,93,NaN
9746,NaN,,,,,,,,NaN,NaN,,,NaN
9747,NaN,92,83,4,100,55,16,42,NaN,NaN,36,93,NaN
9748,NaN,,,,,,,,NaN,NaN,,,NaN
9749,NaN,92,84,4,100,56,16,42,NaN,NaN,37,93,NaN
9750,NaN,,,,,,,,NaN,NaN,,,NaN
9751,NaN,92,83,4,100,55,16,42,NaN,NaN,37,93,NaN
9752,NaN,,,,,,,,NaN,NaN,,,NaN
9753,NaN,92,83,4,100,55,16,42,NaN,NaN,37,93,NaN
9754,NaN,,,,,,,,NaN,NaN,,,NaN
9755,NaN,92,83,4,100,55,16,43,NaN,NaN,37,93,NaN
9756,NaN,,,,,,,,NaN,NaN,,,NaN
9757,NaN,92,83,4,100,55,16,41,NaN,NaN,36,93,NaN
9758,NaN,,,,,,,,NaN,NaN,,,NaN
9759,NaN,92,83,4,100,55,16,43,NaN,NaN,36,93,NaN
9760,NaN,,,,,,,,NaN,NaN,,,NaN
9761,NaN,92,82,4,100,55,16,41,NaN,NaN,36,93,NaN
9762,NaN,,,,,,,,NaN,NaN,,,NaN
9763,NaN,92,84,4,100,55,16,43,NaN,NaN,37,93,NaN
9764,NaN,,,,,,,,NaN,NaN,,,NaN
9765,NaN,92,82,4,100,55,16,41,NaN,NaN,37,93,NaN
9766,NaN,,,,,,,,NaN,NaN,,,NaN
9767,NaN,92,84,4,100,55,16,43,NaN,NaN,37,93,NaN
9768,NaN,,,,,,,,NaN,NaN,,,NaN
9769,NaN,92,82,4,100,55,16,42,NaN,NaN,37,93,NaN
9770,NaN,,,,,,,,NaN,NaN,,,NaN
9771,NaN,92,85,4,100,56,16,42,NaN,NaN,37,93,NaN
9772,NaN,,,,,,,,NaN,NaN,,,NaN
9773,NaN,92,82,4,100,55,16,41,NaN,NaN,37,93,NaN
9774,NaN,,,,,,,,NaN,NaN,,,NaN
9775,NaN,92,85,4,100,56,16,42,NaN,NaN,37,93,NaN
9776,NaN,,,,,,,,NaN,NaN,,,NaN
9777,NaN,92,81,4,100,54,16,41,NaN,NaN,36,93,NaN
9778,NaN,,,,,,,,NaN,NaN,,,NaN
9779,NaN,92,84,4,100,55,16,42,NaN,NaN,36,93,NaN
9780,NaN,,,,,,,,NaN,NaN,,,NaN
9781,NaN,92,82,4,100,54,16,42,NaN,NaN,36,93,NaN
9782,NaN,,,,,,,,NaN,NaN,,,NaN
9783,NaN,92,84,4,100,55,16,41,NaN,NaN,36,93,NaN
9784,NaN,,,,,,,,NaN,NaN,,,NaN
9785,NaN,92,82,4,100,55,16,42,NaN,NaN,36,93,NaN
9786,NaN,,,,,,,,NaN,NaN,,,NaN
9787,NaN,92,83,4,100,55,16,42,NaN,NaN,36,93,NaN
9788,NaN,,,,,,,,NaN,NaN,,,NaN
9789,NaN,92,84,4,100,56,16,43,NaN,NaN,36,93,NaN
9790,NaN,,,,,,,,NaN,NaN,,,NaN
9791,NaN,92,81,4,100,54,16,41,NaN,NaN,37,93,NaN
9792,NaN,,,,,,,,NaN,NaN,,,NaN
9793,NaN,92,85,4,100,55,16,42,NaN,NaN,37,93,NaN
9794,NaN,,,,,,,,NaN,NaN,,,NaN
9795,NaN,92,81,4,100,54,16,40,NaN,NaN,37,93,NaN
9796,NaN,,,,,,,,NaN,NaN,,,NaN
9797,NaN,92,85,4,100,55,16,42,NaN,NaN,37,93,NaN
9798,NaN,,,,,,,,NaN,NaN,,,NaN
9799,NaN,92,80,4,100,54,16,40,NaN,NaN,36,93,NaN
9800,NaN,,,,,,,,NaN,NaN,,,NaN
9801,NaN,92,84,4,100,55,16,42,NaN,NaN,36,93,NaN
9802,NaN,,,,,,,,NaN,NaN,,,NaN
9803,NaN,92,80,4,100,54,16,41,NaN,NaN,36,93,NaN
9804,NaN,,,,,,,,NaN,NaN,,,NaN
9805,NaN,92,84,4,100,55,16,42,NaN,NaN,37,93,NaN
9806,NaN,,,,,,,,NaN,NaN,,,NaN
9807,NaN,92,80,4,100,54,16,41,NaN,NaN,37,93,NaN
9808,NaN,,,,,,,,NaN,NaN,,,NaN
9809,NaN,92,84,4,100,55,16,42,NaN,NaN,37,93,NaN
9810,NaN,,,,,,,,NaN,NaN,,,NaN
9811,NaN,92,79,4,100,53,16,41,NaN,NaN,36,93,NaN
9812,NaN,,,,,,,,NaN,NaN,,,NaN
9813,NaN,93,80,4,100,53,16,40,NaN,NaN,36,93,NaN
9814,NaN,,,,,,,,NaN,NaN,,,NaN
9815,NaN,92,81,4,100,54,16,42,NaN,NaN,36,93,NaN
9816,NaN,,,,,,,,NaN,NaN,,,NaN
9817,NaN,93,79,4,100,53,16,39,NaN,NaN,36,93,NaN
9818,NaN,,,,,,,,NaN,NaN,,,NaN
9819,NaN,93,81,4,100,53,16,42,NaN,NaN,37,93,NaN
9820,NaN,,,,,,,,NaN,NaN,,,NaN
9821,NaN,92,80,4,100,53,16,40,NaN,NaN,37,93,NaN
9822,NaN,,,,,,,,NaN,NaN,,,NaN
9823,NaN,93,82,4,100,54,16,42,NaN,NaN,37,93,NaN
9824,NaN,,,,,,,,NaN,NaN,,,NaN
9825,NaN,92,80,4,100,53,16,40,NaN,NaN,37,93,NaN
9826,NaN,,,,,,,,NaN,NaN,,,NaN
9827,NaN,93,82,4,100,54,16,42,NaN,NaN,37,93,NaN
9828,NaN,,,,,,,,NaN,NaN,,,NaN
9829,NaN,92,79,3,100,53,16,40,NaN,NaN,37,93,NaN
9830,NaN,,,,,,,,NaN,NaN,,,NaN
9831,NaN,92,81,3,100,53,16,41,NaN,NaN,36,93,NaN
9832,NaN,,,,,,,,NaN,NaN,,,NaN
9833,NaN,92,76,3,100,51,16,39,NaN,NaN,36,92,NaN
9834,NaN,,,,,,,,NaN,NaN,,,NaN
9835,NaN,92,78,4,100,51,16,39,NaN,NaN,36,93,NaN
9836,NaN,,,,,,,,NaN,NaN,,,NaN
9837,NaN,92,77,4,100,51,16,40,NaN,NaN,36,92,NaN
9838,NaN,,,,,,,,NaN,NaN,,,NaN
9839,NaN,92,80,4,100,52,16,40,NaN,NaN,36,92,NaN
9840,NaN,,,,,,,,NaN,NaN,,,NaN
9841,NaN,92,79,4,100,52,16,41,NaN,NaN,36,92,NaN
9842,NaN,,,,,,,,NaN,NaN,,,NaN
9843,NaN,92,80,4,100,53,16,40,NaN,NaN,36,92,NaN
9844,NaN,,,,,,,,NaN,NaN,,,NaN
9845,NaN,92,80,4,100,53,16,41,NaN,NaN,36,92,NaN
9846,NaN,,,,,,,,NaN,NaN,,,NaN
9847,NaN,92,80,4,100,53,16,40,NaN,NaN,36,93,NaN
9848,NaN,,,,,,,,NaN,NaN,,,NaN
9849,NaN,92,81,4,100,53,16,41,NaN,NaN,36,92,NaN
9850,NaN,,,,,,,,NaN,NaN,,,NaN
9851,NaN,92,80,4,100,53,16,40,NaN,NaN,36,93,NaN
9852,NaN,,,,,,,,NaN,NaN,,,NaN
9853,NaN,92,80,4,100,53,16,41,NaN,NaN,36,92,NaN
9854,NaN,,,,,,,,NaN,NaN,,,NaN
9855,NaN,92,78,4,100,52,16,40,NaN,NaN,36,92,NaN
9856,NaN,,,,,,,,NaN,NaN,,,NaN
9857,NaN,92,81,4,100,53,16,41,NaN,NaN,36,92,NaN
9858,NaN,,,,,,,,NaN,NaN,,,NaN
9859,NaN,92,78,4,100,52,16,40,NaN,NaN,36,92,NaN
9860,NaN,,,,,,,,NaN,NaN,,,NaN
9861,NaN,92,82,4,100,53,16,41,NaN,NaN,36,93,NaN
9862,NaN,,,,,,,,NaN,NaN,,,NaN
9863,NaN,92,78,4,100,52,16,40,NaN,NaN,36,93,NaN
9864,NaN,,,,,,,,NaN,NaN,,,NaN
9865,NaN,92,82,4,100,53,16,41,NaN,NaN,36,93,NaN
