time,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ART,SNUADC/CVP
15481,,,,NaN,,NaN,,,,,,NaN,NaN
15482,33,100,102,NaN,99,NaN,99,16,69,2,51,NaN,NaN
15483,,,,NaN,,NaN,,,,,,NaN,NaN
15484,33,100,102,NaN,99,NaN,100,16,69,2,50,NaN,NaN
15485,,,,NaN,,NaN,,,,,,NaN,NaN
15486,34,100,103,NaN,100,NaN,100,16,70,1,51,NaN,NaN
15487,,,,NaN,,NaN,,,,,,NaN,NaN
15488,34,100,102,NaN,100,NaN,100,16,69,1,50,NaN,NaN
15489,,,,NaN,,NaN,,,,,,NaN,NaN
15490,34,100,104,NaN,100,NaN,99,16,70,1,50,NaN,NaN
15491,,,,NaN,,NaN,,,,,,NaN,NaN
15492,34,100,101,NaN,99,NaN,99,16,68,1,49,NaN,NaN
15493,,,,NaN,,NaN,,,,,,NaN,NaN
15494,33,100,103,NaN,98,NaN,98,16,69,1,50,NaN,NaN
15495,,,,NaN,,NaN,,,,,,NaN,NaN
15496,33,100,100,NaN,98,NaN,99,16,68,1,49,NaN,NaN
15497,,,,NaN,,NaN,,,,,,NaN,NaN
15498,33,100,103,NaN,98,NaN,99,16,69,1,50,NaN,NaN
15499,,,,NaN,,NaN,,,,,,NaN,NaN
15500,33,100,100,NaN,98,NaN,99,16,67,1,48,NaN,NaN
15501,,,,NaN,,NaN,,,,,,NaN,NaN
15502,33,100,103,NaN,99,NaN,99,16,69,1,50,NaN,NaN
15503,,,,NaN,,NaN,,,,,,NaN,NaN
15504,33,100,101,NaN,99,NaN,99,16,68,1,49,NaN,NaN
15505,,,,NaN,,NaN,,,,,,NaN,NaN
15506,33,100,102,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15507,,,,NaN,,NaN,,,,,,NaN,NaN
15508,33,100,100,NaN,98,NaN,97,16,67,1,48,NaN,NaN
15509,,,,NaN,,NaN,,,,,,NaN,NaN
15510,33,100,101,NaN,97,NaN,97,16,68,1,48,NaN,NaN
15511,,,,NaN,,NaN,,,,,,NaN,NaN
15512,33,100,101,NaN,96,NaN,97,16,68,1,49,NaN,NaN
15513,,,,NaN,,NaN,,,,,,NaN,NaN
15514,33,100,101,NaN,96,NaN,98,16,68,1,49,NaN,NaN
15515,,,,NaN,,NaN,,,,,,NaN,NaN
15516,33,100,102,NaN,97,NaN,98,16,69,1,51,NaN,NaN
15517,,,,NaN,,NaN,,,,,,NaN,NaN
15518,33,100,102,NaN,98,NaN,98,16,69,1,50,NaN,NaN
15519,,,,NaN,,NaN,,,,,,NaN,NaN
15520,33,100,105,NaN,98,NaN,99,16,71,1,53,NaN,NaN
15521,,,,NaN,,NaN,,,,,,NaN,NaN
15522,33,100,103,NaN,98,NaN,99,16,71,1,51,NaN,NaN
15523,,,,NaN,,NaN,,,,,,NaN,NaN
15524,33,100,106,NaN,99,NaN,99,16,72,1,53,NaN,NaN
15525,,,,NaN,,NaN,,,,,,NaN,NaN
15526,33,100,103,NaN,98,NaN,98,16,71,1,52,NaN,NaN
15527,,,,NaN,,NaN,,,,,,NaN,NaN
15528,34,100,106,NaN,98,NaN,98,16,72,1,53,NaN,NaN
15529,,,,NaN,,NaN,,,,,,NaN,NaN
15530,34,100,104,NaN,98,NaN,99,16,71,1,52,NaN,NaN
15531,,,,NaN,,NaN,,,,,,NaN,NaN
15532,34,100,106,NaN,98,NaN,99,16,72,1,53,NaN,NaN
15533,,,,NaN,,NaN,,,,,,NaN,NaN
15534,34,100,105,NaN,98,NaN,99,16,72,1,53,NaN,NaN
15535,,,,NaN,,NaN,,,,,,NaN,NaN
15536,33,100,108,NaN,98,NaN,98,16,73,1,53,NaN,NaN
15537,,,,NaN,,NaN,,,,,,NaN,NaN
15538,33,100,106,NaN,97,NaN,97,16,72,1,52,NaN,NaN
15539,,,,NaN,,NaN,,,,,,NaN,NaN
15540,33,100,106,NaN,96,NaN,97,16,73,1,52,NaN,NaN
15541,,,,NaN,,NaN,,,,,,NaN,NaN
15542,33,100,105,NaN,96,NaN,97,16,71,1,52,NaN,NaN
15543,,,,NaN,,NaN,,,,,,NaN,NaN
15544,33,100,104,NaN,97,NaN,98,16,71,1,51,NaN,NaN
15545,,,,NaN,,NaN,,,,,,NaN,NaN
15546,33,100,104,NaN,97,NaN,98,16,70,1,51,NaN,NaN
15547,,,,NaN,,NaN,,,,,,NaN,NaN
15548,33,100,102,NaN,98,NaN,99,16,70,1,51,NaN,NaN
15549,,,,NaN,,NaN,,,,,,NaN,NaN
15550,33,100,105,NaN,98,NaN,99,16,71,1,52,NaN,NaN
15551,,,,NaN,,NaN,,,,,,NaN,NaN
15552,33,100,103,NaN,98,NaN,99,16,70,1,51,NaN,NaN
15553,,,,NaN,,NaN,,,,,,NaN,NaN
15554,33,100,105,NaN,99,NaN,99,16,71,1,52,NaN,NaN
15555,,,,NaN,,NaN,,,,,,NaN,NaN
15556,33,100,103,NaN,99,NaN,99,16,70,1,51,NaN,NaN
15557,,,,NaN,,NaN,,,,,,NaN,NaN
15558,33,100,105,NaN,99,NaN,99,16,71,1,52,NaN,NaN
15559,,,,NaN,,NaN,,,,,,NaN,NaN
15560,33,100,101,NaN,99,NaN,99,16,69,1,50,NaN,NaN
15561,,,,NaN,,NaN,,,,,,NaN,NaN
15562,33,100,104,NaN,98,NaN,98,16,70,1,51,NaN,NaN
15563,,,,NaN,,NaN,,,,,,NaN,NaN
15564,33,100,101,NaN,97,NaN,97,16,69,1,50,NaN,NaN
15565,,,,NaN,,NaN,,,,,,NaN,NaN
15566,33,100,103,NaN,96,NaN,97,16,70,1,50,NaN,NaN
15567,,,,NaN,,NaN,,,,,,NaN,NaN
15568,33,100,101,NaN,97,NaN,98,16,69,1,50,NaN,NaN
15569,,,,NaN,,NaN,,,,,,NaN,NaN
15570,33,100,102,NaN,97,NaN,98,16,69,1,50,NaN,NaN
15571,,,,NaN,,NaN,,,,,,NaN,NaN
15572,33,100,102,NaN,98,NaN,98,16,70,1,51,NaN,NaN
15573,,,,NaN,,NaN,,,,,,NaN,NaN
15574,33,100,102,NaN,98,NaN,98,16,70,1,50,NaN,NaN
15575,,,,NaN,,NaN,,,,,,NaN,NaN
15576,33,100,103,NaN,98,NaN,98,16,70,2,52,NaN,NaN
15577,,,,NaN,,NaN,,,,,,NaN,NaN
15578,33,100,101,NaN,98,NaN,99,16,69,2,50,NaN,NaN
15579,,,,NaN,,NaN,,,,,,NaN,NaN
15580,33,100,103,NaN,98,NaN,99,16,70,1,52,NaN,NaN
15581,,,,NaN,,NaN,,,,,,NaN,NaN
15582,33,100,101,NaN,98,NaN,99,16,69,1,50,NaN,NaN
15583,,,,NaN,,NaN,,,,,,NaN,NaN
15584,34,100,103,NaN,98,NaN,99,16,70,1,51,NaN,NaN
15585,,,,NaN,,NaN,,,,,,NaN,NaN
15586,34,100,100,NaN,98,NaN,99,16,68,1,49,NaN,NaN
15587,,,,NaN,,NaN,,,,,,NaN,NaN
15588,34,100,103,NaN,98,NaN,99,16,70,1,51,NaN,NaN
15589,,,,NaN,,NaN,,,,,,NaN,NaN
15590,34,100,101,NaN,98,NaN,99,16,69,1,51,NaN,NaN
15591,,,,NaN,,NaN,,,,,,NaN,NaN
15592,33,100,104,NaN,99,NaN,99,16,71,1,52,NaN,NaN
15593,,,,NaN,,NaN,,,,,,NaN,NaN
15594,33,100,102,NaN,99,NaN,99,16,70,1,51,NaN,NaN
15595,,,,NaN,,NaN,,,,,,NaN,NaN
15596,33,100,103,NaN,99,NaN,100,16,71,1,52,NaN,NaN
15597,,,,NaN,,NaN,,,,,,NaN,NaN
15598,33,100,103,NaN,99,NaN,100,16,71,1,52,NaN,NaN
15599,,,,NaN,,NaN,,,,,,NaN,NaN
15600,33,100,104,NaN,100,NaN,100,16,72,1,52,NaN,NaN
15601,,,,NaN,,NaN,,,,,,NaN,NaN
15602,33,100,105,NaN,100,NaN,100,16,72,1,54,NaN,NaN
15603,,,,NaN,,NaN,,,,,,NaN,NaN
15604,33,100,104,NaN,100,NaN,100,16,72,1,52,NaN,NaN
15605,,,,NaN,,NaN,,,,,,NaN,NaN
15606,34,100,104,NaN,100,NaN,100,16,72,2,53,NaN,NaN
15607,,,,NaN,,NaN,,,,,,NaN,NaN
15608,34,100,103,NaN,99,NaN,99,16,71,2,51,NaN,NaN
15609,,,,NaN,,NaN,,,,,,NaN,NaN
15610,34,100,104,NaN,99,NaN,99,16,71,2,51,NaN,NaN
15611,,,,NaN,,NaN,,,,,,NaN,NaN
15612,33,100,101,NaN,98,NaN,99,16,69,2,49,NaN,NaN
15613,,,,NaN,,NaN,,,,,,NaN,NaN
15614,33,100,102,NaN,98,NaN,99,16,70,1,50,NaN,NaN
15615,,,,NaN,,NaN,,,,,,NaN,NaN
15616,33,100,100,NaN,98,NaN,99,16,68,1,49,NaN,NaN
15617,,,,NaN,,NaN,,,,,,NaN,NaN
15618,33,100,103,NaN,98,NaN,99,16,70,1,50,NaN,NaN
15619,,,,NaN,,NaN,,,,,,NaN,NaN
15620,34,100,100,NaN,98,NaN,98,16,68,1,48,NaN,NaN
15621,,,,NaN,,NaN,,,,,,NaN,NaN
15622,34,100,102,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15623,,,,NaN,,NaN,,,,,,NaN,NaN
15624,34,100,97,NaN,97,NaN,97,16,66,1,47,NaN,NaN
15625,,,,NaN,,NaN,,,,,,NaN,NaN
15626,33,100,97,NaN,97,NaN,97,16,65,1,46,NaN,NaN
15627,,,,NaN,,NaN,,,,,,NaN,NaN
15628,33,100,95,NaN,97,NaN,97,16,64,1,46,NaN,NaN
15629,,,,NaN,,NaN,,,,,,NaN,NaN
15630,33,100,97,NaN,97,NaN,97,16,64,1,46,NaN,NaN
15631,,,,NaN,,NaN,,,,,,NaN,NaN
15632,33,100,96,NaN,97,NaN,97,16,64,1,47,NaN,NaN
15633,,,,NaN,,NaN,,,,,,NaN,NaN
15634,33,100,95,NaN,96,NaN,97,16,64,1,46,NaN,NaN
15635,,,,NaN,,NaN,,,,,,NaN,NaN
15636,33,100,97,NaN,96,NaN,98,16,65,1,48,NaN,NaN
15637,,,,NaN,,NaN,,,,,,NaN,NaN
15638,33,100,97,NaN,97,NaN,98,16,65,1,47,NaN,NaN
15639,,,,NaN,,NaN,,,,,,NaN,NaN
15640,33,100,99,NaN,98,NaN,99,16,67,1,49,NaN,NaN
15641,,,,NaN,,NaN,,,,,,NaN,NaN
15642,33,100,97,NaN,99,NaN,100,16,66,1,48,NaN,NaN
15643,,,,NaN,,NaN,,,,,,NaN,NaN
15644,33,100,101,NaN,99,NaN,100,16,68,1,50,NaN,NaN
15645,,,,NaN,,NaN,,,,,,NaN,NaN
15646,33,100,99,NaN,99,NaN,100,16,68,1,50,NaN,NaN
15647,,,,NaN,,NaN,,,,,,NaN,NaN
15648,33,100,102,NaN,99,NaN,100,16,70,1,52,NaN,NaN
15649,,,,NaN,,NaN,,,,,,NaN,NaN
15650,33,100,100,NaN,100,NaN,100,16,69,1,51,NaN,NaN
15651,,,,NaN,,NaN,,,,,,NaN,NaN
15652,33,100,103,NaN,100,NaN,100,16,71,1,52,NaN,NaN
15653,,,,NaN,,NaN,,,,,,NaN,NaN
15654,33,100,101,NaN,99,NaN,99,16,70,1,51,NaN,NaN
15655,,,,NaN,,NaN,,,,,,NaN,NaN
15656,33,100,102,NaN,99,NaN,98,16,70,1,51,NaN,NaN
15657,,,,NaN,,NaN,,,,,,NaN,NaN
15658,33,100,100,NaN,98,NaN,98,16,69,1,50,NaN,NaN
15659,,,,NaN,,NaN,,,,,,NaN,NaN
15660,33,100,100,NaN,97,NaN,98,16,69,1,50,NaN,NaN
15661,,,,NaN,,NaN,,,,,,NaN,NaN
15662,33,100,101,NaN,98,NaN,99,16,69,1,51,NaN,NaN
15663,,,,NaN,,NaN,,,,,,NaN,NaN
15664,33,100,101,NaN,98,NaN,99,16,70,1,51,NaN,NaN
15665,,,,NaN,,NaN,,,,,,NaN,NaN
15666,33,100,103,NaN,99,NaN,99,16,71,1,52,NaN,NaN
15667,,,,NaN,,NaN,,,,,,NaN,NaN
15668,33,100,101,NaN,98,NaN,99,16,70,1,50,NaN,NaN
15669,,,,NaN,,NaN,,,,,,NaN,NaN
15670,33,100,102,NaN,98,NaN,98,16,70,1,51,NaN,NaN
15671,,,,NaN,,NaN,,,,,,NaN,NaN
15672,33,100,100,NaN,97,NaN,98,16,69,1,49,NaN,NaN
15673,,,,NaN,,NaN,,,,,,NaN,NaN
15674,33,100,102,NaN,97,NaN,98,16,69,1,50,NaN,NaN
15675,,,,NaN,,NaN,,,,,,NaN,NaN
15676,33,100,99,NaN,97,NaN,98,16,68,1,49,NaN,NaN
15677,,,,NaN,,NaN,,,,,,NaN,NaN
15678,33,100,102,NaN,97,NaN,98,16,69,1,51,NaN,NaN
15679,,,,NaN,,NaN,,,,,,NaN,NaN
15680,33,100,101,NaN,98,NaN,98,16,69,1,50,NaN,NaN
15681,,,,NaN,,NaN,,,,,,NaN,NaN
15682,33,100,103,NaN,98,NaN,96,16,69,1,50,NaN,NaN
15683,,,,NaN,,NaN,,,,,,NaN,NaN
15684,33,100,101,NaN,96,NaN,95,16,69,1,50,NaN,NaN
15685,,,,NaN,,NaN,,,,,,NaN,NaN
15686,33,100,102,NaN,94,NaN,95,16,70,1,50,NaN,NaN
15687,,,,NaN,,NaN,,,,,,NaN,NaN
15688,33,100,100,NaN,94,NaN,96,16,69,1,49,NaN,NaN
15689,,,,NaN,,NaN,,,,,,NaN,NaN
15690,33,100,102,NaN,96,NaN,97,16,69,1,50,NaN,NaN
15691,,,,NaN,,NaN,,,,,,NaN,NaN
15692,33,100,100,NaN,97,NaN,98,16,69,1,50,NaN,NaN
15693,,,,NaN,,NaN,,,,,,NaN,NaN
15694,33,100,100,NaN,97,NaN,98,16,69,1,49,NaN,NaN
15695,,,,NaN,,NaN,,,,,,NaN,NaN
15696,33,100,100,NaN,97,NaN,98,16,69,2,50,NaN,NaN
15697,,,,NaN,,NaN,,,,,,NaN,NaN
15698,33,100,99,NaN,98,NaN,98,16,68,2,49,NaN,NaN
15699,,,,NaN,,NaN,,,,,,NaN,NaN
15700,33,100,101,NaN,98,NaN,98,16,69,2,50,NaN,NaN
15701,,,,NaN,,NaN,,,,,,NaN,NaN
15702,33,100,99,NaN,97,NaN,98,16,68,2,48,NaN,NaN
15703,,,,NaN,,NaN,,,,,,NaN,NaN
15704,34,100,100,NaN,97,NaN,98,16,69,1,49,NaN,NaN
15705,,,,NaN,,NaN,,,,,,NaN,NaN
15706,34,100,98,NaN,98,NaN,98,16,67,1,48,NaN,NaN
15707,,,,NaN,,NaN,,,,,,NaN,NaN
15708,34,100,100,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15709,,,,NaN,,NaN,,,,,,NaN,NaN
15710,34,100,97,NaN,98,NaN,98,16,67,1,47,NaN,NaN
15711,,,,NaN,,NaN,,,,,,NaN,NaN
15712,34,100,100,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15713,,,,NaN,,NaN,,,,,,NaN,NaN
15714,34,100,98,NaN,98,NaN,98,16,67,1,49,NaN,NaN
15715,,,,NaN,,NaN,,,,,,NaN,NaN
15716,34,100,101,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15717,,,,NaN,,NaN,,,,,,NaN,NaN
15718,33,100,99,NaN,98,NaN,98,16,68,1,49,NaN,NaN
15719,,,,NaN,,NaN,,,,,,NaN,NaN
15720,33,100,101,NaN,98,NaN,98,16,69,1,50,NaN,NaN
15721,,,,NaN,,NaN,,,,,,NaN,NaN
15722,33,100,100,NaN,97,NaN,98,16,68,1,50,NaN,NaN
15723,,,,NaN,,NaN,,,,,,NaN,NaN
15724,33,100,100,NaN,97,NaN,97,16,68,1,49,NaN,NaN
15725,,,,NaN,,NaN,,,,,,NaN,NaN
15726,33,100,100,NaN,97,NaN,97,16,68,1,50,NaN,NaN
15727,,,,NaN,,NaN,,,,,,NaN,NaN
15728,33,100,100,NaN,96,NaN,97,16,68,1,49,NaN,NaN
15729,,,,NaN,,NaN,,,,,,NaN,NaN
15730,33,100,100,NaN,96,NaN,97,16,68,2,49,NaN,NaN
15731,,,,NaN,,NaN,,,,,,NaN,NaN
15732,34,100,98,NaN,96,NaN,97,16,67,2,48,NaN,NaN
15733,,,,NaN,,NaN,,,,,,NaN,NaN
15734,34,100,100,NaN,97,NaN,97,16,68,2,49,NaN,NaN
15735,,,,NaN,,NaN,,,,,,NaN,NaN
15736,34,100,98,NaN,96,NaN,96,16,67,2,48,NaN,NaN
15737,,,,NaN,,NaN,,,,,,NaN,NaN
15738,34,100,100,NaN,96,NaN,96,16,67,1,48,NaN,NaN
15739,,,,NaN,,NaN,,,,,,NaN,NaN
15740,34,100,97,NaN,95,NaN,95,16,66,1,46,NaN,NaN
15741,,,,NaN,,NaN,,,,,,NaN,NaN
15742,34,100,98,NaN,93,NaN,90,16,62,1,40,NaN,NaN
15743,,,,NaN,,NaN,,,,,,NaN,NaN
15744,34,100,91,NaN,82,NaN,84,16,59,1,38,NaN,NaN
15745,,,,NaN,,NaN,,,,,,NaN,NaN
15746,34,100,92,NaN,77,NaN,83,16,61,1,44,NaN,NaN
15747,,,,NaN,,NaN,,,,,,NaN,NaN
15748,34,100,94,NaN,76,NaN,86,16,63,1,47,NaN,NaN
15749,,,,NaN,,NaN,,,,,,NaN,NaN
15750,34,100,98,NaN,85,NaN,94,16,66,1,50,NaN,NaN
15751,,,,NaN,,NaN,,,,,,NaN,NaN
15752,34,100,100,NaN,96,NaN,97,16,68,1,52,NaN,NaN
15753,,,,NaN,,NaN,,,,,,NaN,NaN
15754,33,100,100,NaN,97,NaN,98,16,69,1,51,NaN,NaN
15755,,,,NaN,,NaN,,,,,,NaN,NaN
15756,33,100,101,NaN,97,NaN,98,16,69,1,52,NaN,NaN
15757,,,,NaN,,NaN,,,,,,NaN,NaN
15758,33,100,98,NaN,97,NaN,97,16,68,1,49,NaN,NaN
15759,,,,NaN,,NaN,,,,,,NaN,NaN
15760,33,100,99,NaN,97,NaN,97,16,67,1,49,NaN,NaN
15761,,,,NaN,,NaN,,,,,,NaN,NaN
15762,33,100,93,NaN,96,NaN,95,16,64,1,46,NaN,NaN
15763,,,,NaN,,NaN,,,,,,NaN,NaN
15764,33,100,94,NaN,94,NaN,94,16,64,1,46,NaN,NaN
15765,,,,NaN,,NaN,,,,,,NaN,NaN
15766,33,100,91,NaN,93,NaN,94,16,62,1,45,NaN,NaN
15767,,,,NaN,,NaN,,,,,,NaN,NaN
15768,33,100,94,NaN,94,NaN,95,16,63,1,47,NaN,NaN
15769,,,,NaN,,NaN,,,,,,NaN,NaN
15770,33,100,94,NaN,95,NaN,96,16,63,1,47,NaN,NaN
15771,,,,NaN,,NaN,,,,,,NaN,NaN
15772,33,100,98,NaN,96,NaN,96,16,65,1,49,NaN,NaN
15773,,,,NaN,,NaN,,,,,,NaN,NaN
15774,33,100,96,NaN,96,NaN,97,16,65,1,49,NaN,NaN
15775,,,,NaN,,NaN,,,,,,NaN,NaN
15776,32,100,101,NaN,96,NaN,98,16,68,1,51,NaN,NaN
15777,,,,NaN,,NaN,,,,,,NaN,NaN
15778,32,100,99,NaN,97,NaN,98,16,68,1,51,NaN,NaN
15779,,,,NaN,,NaN,,,,,,NaN,NaN
15780,32,100,100,NaN,97,NaN,98,16,68,1,50,NaN,NaN
15781,,,,NaN,,NaN,,,,,,NaN,NaN
15782,32,100,99,NaN,98,NaN,98,16,68,1,51,NaN,NaN
15783,,,,NaN,,NaN,,,,,,NaN,NaN
15784,33,100,100,NaN,98,NaN,98,16,69,1,51,NaN,NaN
15785,,,,NaN,,NaN,,,,,,NaN,NaN
15786,33,100,103,NaN,98,NaN,98,16,70,1,53,NaN,NaN
15787,,,,NaN,,NaN,,,,,,NaN,NaN
15788,33,100,101,NaN,97,NaN,98,16,70,1,51,NaN,NaN
15789,,,,NaN,,NaN,,,,,,NaN,NaN
15790,33,100,103,NaN,97,NaN,98,16,70,1,53,NaN,NaN
15791,,,,NaN,,NaN,,,,,,NaN,NaN
15792,33,100,101,NaN,97,NaN,98,16,70,1,51,NaN,NaN
15793,,,,NaN,,NaN,,,,,,NaN,NaN
15794,33,100,104,NaN,97,NaN,98,16,71,1,53,NaN,NaN
15795,,,,NaN,,NaN,,,,,,NaN,NaN
15796,33,100,102,NaN,97,NaN,98,16,70,1,52,NaN,NaN
15797,,,,NaN,,NaN,,,,,,NaN,NaN
15798,33,100,105,NaN,97,NaN,98,16,72,1,53,NaN,NaN
15799,,,,NaN,,NaN,,,,,,NaN,NaN
15800,33,100,102,NaN,97,NaN,97,16,71,1,51,NaN,NaN
15801,,,,NaN,,NaN,,,,,,NaN,NaN
15802,33,100,103,NaN,96,NaN,96,16,71,1,51,NaN,NaN
15803,,,,NaN,,NaN,,,,,,NaN,NaN
15804,33,100,101,NaN,95,NaN,95,16,70,1,50,NaN,NaN
15805,,,,NaN,,NaN,,,,,,NaN,NaN
15806,33,100,102,NaN,94,NaN,95,16,70,1,50,NaN,NaN
15807,,,,NaN,,NaN,,,,,,NaN,NaN
15808,33,100,100,NaN,94,NaN,96,16,69,1,50,NaN,NaN
15809,,,,NaN,,NaN,,,,,,NaN,NaN
15810,33,100,101,NaN,95,NaN,96,16,69,1,50,NaN,NaN
15811,,,,NaN,,NaN,,,,,,NaN,NaN
15812,33,100,100,NaN,96,NaN,96,16,69,1,50,NaN,NaN
15813,,,,NaN,,NaN,,,,,,NaN,NaN
15814,33,100,99,NaN,96,NaN,97,16,68,1,49,NaN,NaN
15815,,,,NaN,,NaN,,,,,,NaN,NaN
15816,33,100,101,NaN,96,NaN,97,16,69,1,51,NaN,NaN
15817,,,,NaN,,NaN,,,,,,NaN,NaN
15818,33,100,99,NaN,96,NaN,97,16,68,1,50,NaN,NaN
15819,,,,NaN,,NaN,,,,,,NaN,NaN
15820,33,100,101,NaN,96,NaN,97,16,69,1,51,NaN,NaN
15821,,,,NaN,,NaN,,,,,,NaN,NaN
15822,33,100,99,NaN,96,NaN,97,16,69,1,50,NaN,NaN
15823,,,,NaN,,NaN,,,,,,NaN,NaN
15824,33,100,102,NaN,96,NaN,97,16,70,2,52,NaN,NaN
15825,,,,NaN,,NaN,,,,,,NaN,NaN
15826,33,100,100,NaN,96,NaN,97,16,69,2,50,NaN,NaN
15827,,,,NaN,,NaN,,,,,,NaN,NaN
15828,33,100,102,NaN,96,NaN,97,16,70,1,51,NaN,NaN
15829,,,,NaN,,NaN,,,,,,NaN,NaN
15830,33,100,99,NaN,96,NaN,97,16,69,1,50,NaN,NaN
15831,,,,NaN,,NaN,,,,,,NaN,NaN
15832,33,100,101,NaN,96,NaN,97,16,70,1,51,NaN,NaN
15833,,,,NaN,,NaN,,,,,,NaN,NaN
15834,33,100,99,NaN,96,NaN,97,16,69,1,50,NaN,NaN
15835,,,,NaN,,NaN,,,,,,NaN,NaN
15836,33,100,101,NaN,96,NaN,97,16,70,1,51,NaN,NaN
15837,,,,NaN,,NaN,,,,,,NaN,NaN
15838,33,100,99,NaN,96,NaN,96,16,68,1,49,NaN,NaN
15839,,,,NaN,,NaN,,,,,,NaN,NaN
15840,33,100,100,NaN,96,NaN,96,16,69,1,49,NaN,NaN
15841,,,,NaN,,NaN,,,,,,NaN,NaN
15842,33,100,100,NaN,95,NaN,96,16,69,1,50,NaN,NaN
15843,,,,NaN,,NaN,,,,,,NaN,NaN
15844,33,100,98,NaN,95,NaN,96,16,68,1,49,NaN,NaN
15845,,,,NaN,,NaN,,,,,,NaN,NaN
15846,33,100,98,NaN,95,NaN,96,16,68,1,49,NaN,NaN
15847,,,,NaN,,NaN,,,,,,NaN,NaN
15848,34,100,98,NaN,96,NaN,96,16,68,1,49,NaN,NaN
15849,,,,NaN,,NaN,,,,,,NaN,NaN
15850,34,100,101,NaN,96,NaN,97,16,69,1,51,NaN,NaN
15851,,,,NaN,,NaN,,,,,,NaN,NaN
15852,34,100,99,NaN,96,NaN,97,16,68,1,49,NaN,NaN
15853,,,,NaN,,NaN,,,,,,NaN,NaN
15854,33,100,101,NaN,96,NaN,97,16,69,1,51,NaN,NaN
15855,,,,NaN,,NaN,,,,,,NaN,NaN
15856,33,100,98,NaN,97,NaN,98,16,68,1,49,NaN,NaN
15857,,,,NaN,,NaN,,,,,,NaN,NaN
15858,33,100,101,NaN,97,NaN,97,16,69,1,50,NaN,NaN
15859,,,,NaN,,NaN,,,,,,NaN,NaN
15860,33,100,98,NaN,97,NaN,98,16,68,1,49,NaN,NaN
15861,,,,NaN,,NaN,,,,,,NaN,NaN
15862,34,100,100,NaN,97,NaN,97,16,69,1,50,NaN,NaN
15863,,,,NaN,,NaN,,,,,,NaN,NaN
15864,34,100,98,NaN,97,NaN,97,16,68,1,49,NaN,NaN
15865,,,,NaN,,NaN,,,,,,NaN,NaN
15866,34,100,99,NaN,97,NaN,97,16,68,1,49,NaN,NaN
15867,,,,NaN,,NaN,,,,,,NaN,NaN
15868,34,100,97,NaN,96,NaN,96,16,67,1,48,NaN,NaN
15869,,,,NaN,,NaN,,,,,,NaN,NaN
15870,33,100,96,NaN,95,NaN,96,16,66,1,47,NaN,NaN
15871,,,,NaN,,NaN,,,,,,NaN,NaN
15872,33,100,95,NaN,95,NaN,96,16,65,1,47,NaN,NaN
15873,,,,NaN,,NaN,,,,,,NaN,NaN
15874,33,100,95,NaN,95,NaN,96,16,65,1,47,NaN,NaN
15875,,,,NaN,,NaN,,,,,,NaN,NaN
15876,33,100,97,NaN,96,NaN,96,16,66,1,48,NaN,NaN
15877,,,,NaN,,NaN,,,,,,NaN,NaN
15878,33,100,95,NaN,96,NaN,97,16,65,1,47,NaN,NaN
15879,,,,NaN,,NaN,,,,,,NaN,NaN
15880,33,100,97,NaN,97,NaN,97,16,66,1,49,NaN,NaN
15881,,,,NaN,,NaN,,,,,,NaN,NaN
15882,33,100,96,NaN,96,NaN,97,16,66,1,47,NaN,NaN
15883,,,,NaN,,NaN,,,,,,NaN,NaN
15884,33,100,98,NaN,96,NaN,97,16,66,1,49,NaN,NaN
15885,,,,NaN,,NaN,,,,,,NaN,NaN
15886,33,100,96,NaN,96,NaN,97,16,66,1,48,NaN,NaN
15887,,,,NaN,,NaN,,,,,,NaN,NaN
15888,33,100,99,NaN,96,NaN,97,16,68,1,50,NaN,NaN
15889,,,,NaN,,NaN,,,,,,NaN,NaN
15890,33,100,97,NaN,96,NaN,97,16,67,1,49,NaN,NaN
15891,,,,NaN,,NaN,,,,,,NaN,NaN
15892,33,100,100,NaN,96,NaN,97,16,68,1,50,NaN,NaN
15893,,,,NaN,,NaN,,,,,,NaN,NaN
15894,33,100,98,NaN,96,NaN,97,16,68,1,50,NaN,NaN
15895,,,,NaN,,NaN,,,,,,NaN,NaN
15896,33,100,100,NaN,96,NaN,97,16,69,1,50,NaN,NaN
15897,,,,NaN,,NaN,,,,,,NaN,NaN
15898,33,100,98,NaN,96,NaN,97,16,68,1,50,NaN,NaN
15899,,,,NaN,,NaN,,,,,,NaN,NaN
15900,33,100,98,NaN,96,NaN,97,16,68,1,49,NaN,NaN
15901,,,,NaN,,NaN,,,,,,NaN,NaN
15902,33,100,96,NaN,96,NaN,97,16,66,1,49,NaN,NaN
15903,,,,NaN,,NaN,,,,,,NaN,NaN
15904,33,100,97,NaN,97,NaN,97,16,67,1,49,NaN,NaN
15905,,,,NaN,,NaN,,,,,,NaN,NaN
