time,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ART,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2
11477,77,NaN,78,NaN,NaN,NaN,64,15,100,7,97,79,35
11478,,NaN,,NaN,NaN,NaN,,,,,,,
11479,78,NaN,78,NaN,NaN,NaN,64,15,100,7,99,79,34
11480,,NaN,,NaN,NaN,NaN,,,,,,,
11481,77,NaN,78,NaN,NaN,NaN,62,15,,7,97,,34
11482,,NaN,,NaN,NaN,NaN,,,,,,,
11483,77,NaN,78,NaN,NaN,NaN,63,15,,7,99,,34
11484,,NaN,,NaN,NaN,NaN,,,,,,,
11485,77,NaN,77,NaN,NaN,NaN,64,15,,7,99,,34
11486,,NaN,,NaN,NaN,NaN,,,,,,,
11487,78,NaN,77,NaN,NaN,NaN,64,15,,7,100,,34
11488,,NaN,,NaN,NaN,NaN,,,,,,,
11489,78,NaN,77,NaN,NaN,NaN,64,15,,7,99,,34
11490,,NaN,,NaN,NaN,NaN,,,,,,,
11491,79,NaN,78,NaN,NaN,NaN,64,15,,7,101,,34
11492,,NaN,,NaN,NaN,NaN,,,,,,,
11493,78,NaN,79,NaN,NaN,NaN,64,15,,7,99,,33
11494,,NaN,,NaN,NaN,NaN,,,,,,,
11495,79,NaN,78,NaN,NaN,NaN,64,15,,7,101,,33
11496,,NaN,,NaN,NaN,NaN,,,,,,,
11497,78,NaN,78,NaN,NaN,NaN,64,15,,7,99,,33
11498,,NaN,,NaN,NaN,NaN,,,,,,,
11499,79,NaN,77,NaN,NaN,NaN,64,15,,7,101,,34
11500,,NaN,,NaN,NaN,NaN,,,,,,,
11501,78,NaN,77,NaN,NaN,NaN,64,15,,7,99,,34
11502,,NaN,,NaN,NaN,NaN,,,,,,,
11503,78,NaN,78,NaN,NaN,NaN,64,15,,7,99,,34
11504,,NaN,,NaN,NaN,NaN,,,,,,,
11505,80,NaN,78,NaN,NaN,NaN,66,15,,7,101,,34
11506,,NaN,,NaN,NaN,NaN,,,,,,,
11507,81,NaN,78,NaN,NaN,NaN,67,15,,7,103,,34
11508,,NaN,,NaN,NaN,NaN,,,,,,,
11509,81,NaN,79,NaN,NaN,NaN,66,15,,8,101,,34
11510,,NaN,,NaN,NaN,NaN,,,,,,,
11511,81,NaN,79,NaN,NaN,NaN,66,15,,8,102,,34
11512,,NaN,,NaN,NaN,NaN,,,,,,,
11513,80,NaN,80,NaN,NaN,NaN,65,15,,8,101,,34
11514,,NaN,,NaN,NaN,NaN,,,,,,,
11515,81,NaN,79,NaN,NaN,NaN,65,15,,8,102,,34
11516,,NaN,,NaN,NaN,NaN,,,,,,,
11517,80,NaN,79,NaN,NaN,NaN,65,15,,9,101,,34
11518,,NaN,,NaN,NaN,NaN,,,,,,,
11519,80,NaN,78,NaN,NaN,NaN,65,15,,9,102,,34
11520,,NaN,,NaN,NaN,NaN,,,,,,,
11521,79,NaN,78,NaN,NaN,NaN,64,15,,9,99,,34
11522,,NaN,,NaN,NaN,NaN,,,,,,,
11523,80,NaN,78,NaN,NaN,NaN,64,15,,9,101,,34
11524,,NaN,,NaN,NaN,NaN,,,,,,,
11525,78,NaN,78,NaN,NaN,NaN,64,15,,9,99,,34
11526,,NaN,,NaN,NaN,NaN,,,,,,,
11527,79,NaN,79,NaN,NaN,NaN,64,15,,8,100,,34
11528,,NaN,,NaN,NaN,NaN,,,,,,,
11529,78,NaN,80,NaN,NaN,NaN,64,15,,8,98,,34
11530,,NaN,,NaN,NaN,NaN,,,,,,,
11531,79,NaN,80,NaN,NaN,NaN,64,15,,8,100,,34
11532,,NaN,,NaN,NaN,NaN,,,,,,,
11533,78,NaN,80,NaN,NaN,NaN,63,15,,8,97,,34
11534,,NaN,,NaN,NaN,NaN,,,,,,,
11535,78,NaN,80,NaN,NaN,NaN,64,15,,8,98,,35
11536,,NaN,,NaN,NaN,NaN,,,,,,,
11537,77,NaN,80,NaN,NaN,NaN,63,15,,8,97,,35
11538,,NaN,,NaN,NaN,NaN,,,,,,,
11539,78,NaN,80,NaN,NaN,NaN,64,15,,9,99,,35
11540,,NaN,,NaN,NaN,NaN,,,,,,,
11541,78,NaN,80,NaN,NaN,NaN,64,15,,9,98,,35
11542,,NaN,,NaN,NaN,NaN,,,,,,,
11543,79,NaN,80,NaN,NaN,NaN,64,15,,9,99,,34
11544,,NaN,,NaN,NaN,NaN,,,,,,,
11545,78,NaN,81,NaN,NaN,NaN,64,15,100,9,98,79,34
11546,,NaN,,NaN,NaN,NaN,,,,,,,
11547,79,NaN,81,NaN,NaN,NaN,65,15,100,9,100,79,34
11548,,NaN,,NaN,NaN,NaN,,,,,,,
11549,78,NaN,81,NaN,NaN,NaN,65,15,100,9,99,79,34
11550,,NaN,,NaN,NaN,NaN,,,,,,,
11551,79,NaN,81,NaN,NaN,NaN,64,15,100,9,100,79,34
11552,,NaN,,NaN,NaN,NaN,,,,,,,
11553,77,NaN,81,NaN,NaN,NaN,63,15,100,9,97,79,34
11554,,NaN,,NaN,NaN,NaN,,,,,,,
11555,77,NaN,80,NaN,NaN,NaN,63,15,100,9,98,79,35
11556,,NaN,,NaN,NaN,NaN,,,,,,,
11557,76,NaN,80,NaN,NaN,NaN,62,15,100,9,96,79,35
11558,,NaN,,NaN,NaN,NaN,,,,,,,
11559,75,NaN,79,NaN,NaN,NaN,61,15,100,9,95,79,35
11560,,NaN,,NaN,NaN,NaN,,,,,,,
11561,74,NaN,78,NaN,NaN,NaN,61,15,100,9,94,79,35
11562,,NaN,,NaN,NaN,NaN,,,,,,,
11563,75,NaN,78,NaN,NaN,NaN,62,15,100,9,95,79,34
11564,,NaN,,NaN,NaN,NaN,,,,,,,
11565,75,NaN,79,NaN,NaN,NaN,63,15,100,9,96,79,34
11566,,NaN,,NaN,NaN,NaN,,,,,,,
11567,77,NaN,80,NaN,NaN,NaN,64,15,100,9,98,79,34
11568,,NaN,,NaN,NaN,NaN,,,,,,,
11569,76,NaN,80,NaN,NaN,NaN,63,15,100,8,96,78,34
11570,,NaN,,NaN,NaN,NaN,,,,,,,
11571,76,NaN,80,NaN,NaN,NaN,61,15,100,8,96,78,34
11572,,NaN,,NaN,NaN,NaN,,,,,,,
11573,74,NaN,80,NaN,NaN,NaN,61,15,,8,92,,34
11574,,NaN,,NaN,NaN,NaN,,,,,,,
11575,75,NaN,79,NaN,NaN,NaN,62,15,,8,96,,34
11576,,NaN,,NaN,NaN,NaN,,,,,,,
11577,76,NaN,79,NaN,NaN,NaN,63,15,100,9,97,78,34
11578,,NaN,,NaN,NaN,NaN,,,,,,,
11579,78,NaN,79,NaN,NaN,NaN,64,15,100,9,99,78,34
11580,,NaN,,NaN,NaN,NaN,,,,,,,
11581,77,NaN,80,NaN,NaN,NaN,64,15,100,8,97,78,34
11582,,NaN,,NaN,NaN,NaN,,,,,,,
11583,77,NaN,81,NaN,NaN,NaN,63,15,100,8,97,78,34
11584,,NaN,,NaN,NaN,NaN,,,,,,,
11585,76,NaN,80,NaN,NaN,NaN,62,15,100,8,95,77,34
11586,,NaN,,NaN,NaN,NaN,,,,,,,
11587,76,NaN,80,NaN,NaN,NaN,61,15,100,8,96,77,34
11588,,NaN,,NaN,NaN,NaN,,,,,,,
11589,73,NaN,79,NaN,NaN,NaN,58,15,100,8,92,77,34
11590,,NaN,,NaN,NaN,NaN,,,,,,,
11591,73,NaN,78,NaN,NaN,NaN,58,15,100,8,92,76,35
11592,,NaN,,NaN,NaN,NaN,,,,,,,
11593,71,NaN,76,NaN,NaN,NaN,57,15,100,8,89,76,35
11594,,NaN,,NaN,NaN,NaN,,,,,,,
11595,71,NaN,75,NaN,NaN,NaN,57,15,100,8,90,76,35
11596,,NaN,,NaN,NaN,NaN,,,,,,,
11597,69,NaN,76,NaN,NaN,NaN,56,15,100,8,88,76,34
11598,,NaN,,NaN,NaN,NaN,,,,,,,
11599,68,NaN,78,NaN,NaN,NaN,55,15,100,8,87,76,34
11600,,NaN,,NaN,NaN,NaN,,,,,,,
11601,67,NaN,79,NaN,NaN,NaN,55,15,100,8,85,76,34
11602,,NaN,,NaN,NaN,NaN,,,,,,,
11603,68,NaN,79,NaN,NaN,NaN,56,15,,7,87,,34
11604,,NaN,,NaN,NaN,NaN,,,,,,,
11605,68,NaN,80,NaN,NaN,NaN,56,15,,7,86,,34
11606,,NaN,,NaN,NaN,NaN,,,,,,,
11607,69,NaN,82,NaN,NaN,NaN,58,15,,8,89,,34
11608,,NaN,,NaN,NaN,NaN,,,,,,,
11609,69,NaN,82,NaN,NaN,NaN,58,15,,8,88,,34
11610,,NaN,,NaN,NaN,NaN,,,,,,,
11611,71,NaN,81,NaN,NaN,NaN,59,15,,7,91,,34
11612,,NaN,,NaN,NaN,NaN,,,,,,,
11613,71,NaN,81,NaN,NaN,NaN,58,15,,7,90,,34
11614,,NaN,,NaN,NaN,NaN,,,,,,,
11615,71,NaN,81,NaN,NaN,NaN,59,15,,7,91,,34
11616,,NaN,,NaN,NaN,NaN,,,,,,,
11617,71,NaN,79,NaN,NaN,NaN,59,15,,7,89,,34
11618,,NaN,,NaN,NaN,NaN,,,,,,,
11619,72,NaN,78,NaN,NaN,NaN,60,15,,7,92,,36
11620,,NaN,,NaN,NaN,NaN,,,,,,,
11621,72,NaN,78,NaN,NaN,NaN,60,15,,7,90,,36
11622,,NaN,,NaN,NaN,NaN,,,,,,,
11623,73,NaN,78,NaN,NaN,NaN,61,15,,7,93,,36
11624,,NaN,,NaN,NaN,NaN,,,,,,,
11625,73,NaN,78,NaN,NaN,NaN,61,15,,7,92,,36
11626,,NaN,,NaN,NaN,NaN,,,,,,,
11627,74,NaN,79,NaN,NaN,NaN,60,15,,7,93,,34
11628,,NaN,,NaN,NaN,NaN,,,,,,,
11629,73,NaN,79,NaN,NaN,NaN,60,15,,7,91,,34
11630,,NaN,,NaN,NaN,NaN,,,,,,,
11631,73,NaN,79,NaN,NaN,NaN,59,15,,7,92,,34
11632,,NaN,,NaN,NaN,NaN,,,,,,,
11633,71,NaN,78,NaN,NaN,NaN,59,15,,7,89,,35
11634,,NaN,,NaN,NaN,NaN,,,,,,,
11635,72,NaN,78,NaN,NaN,NaN,59,15,,7,92,,35
11636,,NaN,,NaN,NaN,NaN,,,,,,,
11637,71,NaN,78,NaN,NaN,NaN,58,15,,7,89,,35
11638,,NaN,,NaN,NaN,NaN,,,,,,,
11639,72,NaN,78,NaN,NaN,NaN,59,15,,7,92,,35
11640,,NaN,,NaN,NaN,NaN,,,,,,,
11641,72,NaN,78,NaN,NaN,NaN,59,15,,7,90,,34
11642,,NaN,,NaN,NaN,NaN,,,,,,,
11643,73,NaN,78,NaN,NaN,NaN,60,15,,7,92,,34
11644,,NaN,,NaN,NaN,NaN,,,,,,,
11645,72,NaN,78,NaN,NaN,NaN,60,15,,7,91,,34
11646,,NaN,,NaN,NaN,NaN,,,,,,,
11647,73,NaN,78,NaN,NaN,NaN,60,15,,7,92,,34
11648,,NaN,,NaN,NaN,NaN,,,,,,,
11649,73,NaN,78,NaN,NaN,NaN,60,15,,7,91,,34
11650,,NaN,,NaN,NaN,NaN,,,,,,,
11651,74,NaN,77,NaN,NaN,NaN,63,15,,8,93,,34
11652,,NaN,,NaN,NaN,NaN,,,,,,,
11653,74,NaN,77,NaN,NaN,NaN,63,15,,8,93,,34
11654,,NaN,,NaN,NaN,NaN,,,,,,,
11655,45,NaN,77,NaN,NaN,NaN,45,15,,8,45,,34
11656,,NaN,,NaN,NaN,NaN,,,,,,,
11657,45,NaN,78,NaN,NaN,NaN,45,15,,10,45,,34
11658,,NaN,,NaN,NaN,NaN,,,,,,,
11659,45,NaN,78,NaN,NaN,NaN,45,15,,10,45,,34
11660,,NaN,,NaN,NaN,NaN,,,,,,,
11661,37,NaN,78,NaN,NaN,NaN,37,15,,88,37,,34
11662,,NaN,,NaN,NaN,NaN,,,,,,,
11663,37,NaN,78,NaN,NaN,NaN,37,15,,88,37,,34
11664,,NaN,,NaN,NaN,NaN,,,,,,,
11665,33,NaN,78,NaN,NaN,NaN,33,15,100,7,33,77,34
11666,,NaN,,NaN,NaN,NaN,,,,,,,
11667,33,NaN,77,NaN,NaN,NaN,33,15,100,7,33,77,34
11668,,NaN,,NaN,NaN,NaN,,,,,,,
11669,31,NaN,77,NaN,NaN,NaN,31,15,100,8,31,77,35
11670,,NaN,,NaN,NaN,NaN,,,,,,,
11671,31,NaN,77,NaN,NaN,NaN,31,15,100,8,31,77,35
11672,,NaN,,NaN,NaN,NaN,,,,,,,
11673,30,NaN,77,NaN,NaN,NaN,30,15,100,9,30,77,35
11674,,NaN,,NaN,NaN,NaN,,,,,,,
11675,30,NaN,77,NaN,NaN,NaN,30,15,100,9,30,77,35
11676,,NaN,,NaN,NaN,NaN,,,,,,,
11677,28,NaN,77,NaN,NaN,NaN,28,15,100,10,28,77,34
11678,,NaN,,NaN,NaN,NaN,,,,,,,
11679,28,NaN,77,NaN,NaN,NaN,28,15,100,10,28,77,34
11680,,NaN,,NaN,NaN,NaN,,,,,,,
11681,32,NaN,76,NaN,NaN,NaN,35,15,100,10,47,77,34
11682,,NaN,,NaN,NaN,NaN,,,,,,,
11683,44,NaN,75,NaN,NaN,NaN,43,15,100,10,66,76,34
11684,,NaN,,NaN,NaN,NaN,,,,,,,
11685,53,NaN,75,NaN,NaN,NaN,47,15,100,10,78,76,35
11686,,NaN,,NaN,NaN,NaN,,,,,,,
11687,60,NaN,75,NaN,NaN,NaN,54,15,100,10,79,76,35
11688,,NaN,,NaN,NaN,NaN,,,,,,,
11689,64,NaN,76,NaN,NaN,NaN,55,15,100,10,81,76,35
11690,,NaN,,NaN,NaN,NaN,,,,,,,
11691,65,NaN,76,NaN,NaN,NaN,56,15,100,10,81,76,35
11692,,NaN,,NaN,NaN,NaN,,,,,,,
11693,67,NaN,76,NaN,NaN,NaN,56,15,100,10,84,76,35
11694,,NaN,,NaN,NaN,NaN,,,,,,,
11695,68,NaN,76,NaN,NaN,NaN,57,15,100,11,83,76,35
11696,,NaN,,NaN,NaN,NaN,,,,,,,
11697,69,NaN,75,NaN,NaN,NaN,57,15,100,11,86,76,35
11698,,NaN,,NaN,NaN,NaN,,,,,,,
11699,69,NaN,74,NaN,NaN,NaN,57,15,100,11,85,76,35
11700,,NaN,,NaN,NaN,NaN,,,,,,,
11701,70,NaN,74,NaN,NaN,NaN,57,15,100,11,87,75,35
11702,,NaN,,NaN,NaN,NaN,,,,,,,
11703,70,NaN,74,NaN,NaN,NaN,57,15,100,11,86,75,35
11704,,NaN,,NaN,NaN,NaN,,,,,,,
11705,71,NaN,74,NaN,NaN,NaN,58,15,99,11,89,75,35
11706,,NaN,,NaN,NaN,NaN,,,,,,,
11707,71,NaN,74,NaN,NaN,NaN,58,15,99,11,88,75,35
11708,,NaN,,NaN,NaN,NaN,,,,,,,
11709,72,NaN,74,NaN,NaN,NaN,59,15,100,11,90,74,35
11710,,NaN,,NaN,NaN,NaN,,,,,,,
11711,71,NaN,76,NaN,NaN,NaN,58,15,100,11,89,74,35
11712,,NaN,,NaN,NaN,NaN,,,,,,,
11713,72,NaN,74,NaN,NaN,NaN,58,15,100,11,91,74,35
11714,,NaN,,NaN,NaN,NaN,,,,,,,
11715,71,NaN,74,NaN,NaN,NaN,58,15,100,11,89,74,35
11716,,NaN,,NaN,NaN,NaN,,,,,,,
11717,72,NaN,74,NaN,NaN,NaN,59,15,100,11,91,74,35
11718,,NaN,,NaN,NaN,NaN,,,,,,,
11719,71,NaN,74,NaN,NaN,NaN,58,15,100,11,90,74,35
11720,,NaN,,NaN,NaN,NaN,,,,,,,
11721,72,NaN,74,NaN,NaN,NaN,58,15,100,12,92,75,35
11722,,NaN,,NaN,NaN,NaN,,,,,,,
11723,72,NaN,74,NaN,NaN,NaN,58,15,100,12,90,75,35
11724,,NaN,,NaN,NaN,NaN,,,,,,,
11725,73,NaN,74,NaN,NaN,NaN,59,15,100,12,93,75,35
11726,,NaN,,NaN,NaN,NaN,,,,,,,
11727,72,NaN,75,NaN,NaN,NaN,59,15,100,12,92,75,35
11728,,NaN,,NaN,NaN,NaN,,,,,,,
11729,73,NaN,75,NaN,NaN,NaN,59,15,100,12,94,75,35
11730,,NaN,,NaN,NaN,NaN,,,,,,,
11731,71,NaN,74,NaN,NaN,NaN,57,15,100,12,91,75,35
11732,,NaN,,NaN,NaN,NaN,,,,,,,
11733,71,NaN,73,NaN,NaN,NaN,57,15,100,12,92,74,35
11734,,NaN,,NaN,NaN,NaN,,,,,,,
11735,70,NaN,73,NaN,NaN,NaN,57,15,100,12,90,74,35
11736,,NaN,,NaN,NaN,NaN,,,,,,,
11737,71,NaN,73,NaN,NaN,NaN,57,15,100,12,92,74,35
11738,,NaN,,NaN,NaN,NaN,,,,,,,
11739,71,NaN,73,NaN,NaN,NaN,58,15,100,12,91,74,35
11740,,NaN,,NaN,NaN,NaN,,,,,,,
11741,71,NaN,74,NaN,NaN,NaN,58,15,100,12,93,74,35
11742,,NaN,,NaN,NaN,NaN,,,,,,,
11743,71,NaN,74,NaN,NaN,NaN,58,15,100,12,92,75,35
11744,,NaN,,NaN,NaN,NaN,,,,,,,
11745,72,NaN,74,NaN,NaN,NaN,58,15,100,12,95,75,35
11746,,NaN,,NaN,NaN,NaN,,,,,,,
11747,71,NaN,74,NaN,NaN,NaN,59,15,100,12,92,74,35
11748,,NaN,,NaN,NaN,NaN,,,,,,,
11749,71,NaN,73,NaN,NaN,NaN,57,15,100,12,93,74,35
11750,,NaN,,NaN,NaN,NaN,,,,,,,
11751,69,NaN,71,NaN,NaN,NaN,55,15,100,12,89,72,35
11752,,NaN,,NaN,NaN,NaN,,,,,,,
11753,69,NaN,71,NaN,NaN,NaN,56,15,100,12,90,72,34
11754,,NaN,,NaN,NaN,NaN,,,,,,,
11755,69,NaN,71,NaN,NaN,NaN,48,15,100,12,88,72,34
11756,,NaN,,NaN,NaN,NaN,,,,,,,
11757,69,NaN,72,NaN,NaN,NaN,,15,100,12,,72,34
11758,,NaN,,NaN,NaN,NaN,,,,,,,
11759,282,NaN,72,NaN,NaN,NaN,,15,100,12,,72,34
11760,,NaN,,NaN,NaN,NaN,,,,,,,
11761,282,NaN,72,NaN,NaN,NaN,,15,100,12,,73,34
11762,,NaN,,NaN,NaN,NaN,,,,,,,
11763,210,NaN,73,NaN,NaN,NaN,,15,100,11,,73,34
11764,,NaN,,NaN,NaN,NaN,,,,,,,
11765,147,NaN,74,NaN,NaN,NaN,,15,100,11,,73,34
11766,,NaN,,NaN,NaN,NaN,,,,,,,
11767,112,NaN,75,NaN,NaN,NaN,,15,100,12,,74,34
11768,,NaN,,NaN,NaN,NaN,,,,,,,
11769,112,NaN,75,NaN,NaN,NaN,,15,100,12,,75,34
11770,,NaN,,NaN,NaN,NaN,,,,,,,
11771,102,NaN,76,NaN,NaN,NaN,,15,99,12,,77,34
11772,,NaN,,NaN,NaN,NaN,,,,,,,
11773,83,NaN,79,NaN,NaN,NaN,,15,99,12,,77,34
11774,,NaN,,NaN,NaN,NaN,,,,,,,
11775,76,NaN,90,NaN,NaN,NaN,,15,99,12,,77,34
11776,,NaN,,NaN,NaN,NaN,,,,,,,
11777,68,NaN,86,NaN,NaN,NaN,,15,99,12,,77,34
11778,,NaN,,NaN,NaN,NaN,,,,,,,
11779,58,NaN,81,NaN,NaN,NaN,,15,99,12,,77,34
11780,,NaN,,NaN,NaN,NaN,,,,,,,
11781,233,NaN,75,NaN,NaN,NaN,,15,100,12,,77,34
11782,,NaN,,NaN,NaN,NaN,,,,,,,
11783,234,NaN,75,NaN,NaN,NaN,,15,100,11,,77,34
11784,,NaN,,NaN,NaN,NaN,,,,,,,
11785,244,NaN,76,NaN,NaN,NaN,,15,100,11,,76,34
11786,,NaN,,NaN,NaN,NaN,,,,,,,
11787,250,NaN,76,NaN,NaN,NaN,,15,100,11,,76,34
11788,,NaN,,NaN,NaN,NaN,,,,,,,
11789,252,NaN,76,NaN,NaN,NaN,,15,100,11,,76,35
11790,,NaN,,NaN,NaN,NaN,,,,,,,
11791,253,NaN,76,NaN,NaN,NaN,,15,100,11,,76,35
11792,,NaN,,NaN,NaN,NaN,,,,,,,
11793,253,NaN,81,NaN,NaN,NaN,251,15,100,11,257,76,35
11794,,NaN,,NaN,NaN,NaN,,,,,,,
11795,253,NaN,81,NaN,NaN,NaN,251,15,100,11,257,76,35
11796,,NaN,,NaN,NaN,NaN,,,,,,,
11797,218,NaN,82,NaN,NaN,NaN,104,15,100,11,257,77,34
11798,,NaN,,NaN,NaN,NaN,,,,,,,
11799,155,NaN,82,NaN,NaN,NaN,70,15,99,11,136,77,34
11800,,NaN,,NaN,NaN,NaN,,,,,,,
11801,118,NaN,78,NaN,NaN,NaN,62,15,99,11,103,77,34
11802,,NaN,,NaN,NaN,NaN,,,,,,,
11803,91,NaN,78,NaN,NaN,NaN,58,15,100,11,91,78,34
11804,,NaN,,NaN,NaN,NaN,,,,,,,
11805,80,NaN,78,NaN,NaN,NaN,56,15,100,11,85,78,34
11806,,NaN,,NaN,NaN,NaN,,,,,,,
11807,73,NaN,78,NaN,NaN,NaN,55,15,100,11,84,78,34
11808,,NaN,,NaN,NaN,NaN,,,,,,,
11809,69,NaN,77,NaN,NaN,NaN,54,15,100,10,80,78,34
11810,,NaN,,NaN,NaN,NaN,,,,,,,
11811,67,NaN,77,NaN,NaN,NaN,54,15,100,10,81,78,34
11812,,NaN,,NaN,NaN,NaN,,,,,,,
11813,65,NaN,77,NaN,NaN,NaN,54,15,100,10,80,78,35
11814,,NaN,,NaN,NaN,NaN,,,,,,,
11815,66,NaN,76,NaN,NaN,NaN,55,15,,10,83,,35
11816,,NaN,,NaN,NaN,NaN,,,,,,,
11817,66,NaN,77,NaN,NaN,NaN,55,15,,10,82,,35
11818,,NaN,,NaN,NaN,NaN,,,,,,,
11819,67,NaN,77,NaN,NaN,NaN,55,15,100,10,84,79,35
11820,,NaN,,NaN,NaN,NaN,,,,,,,
11821,67,NaN,78,NaN,NaN,NaN,56,15,100,10,83,79,34
11822,,NaN,,NaN,NaN,NaN,,,,,,,
11823,69,NaN,81,NaN,NaN,NaN,58,15,100,10,87,80,34
11824,,NaN,,NaN,NaN,NaN,,,,,,,
11825,70,NaN,79,NaN,NaN,NaN,59,15,100,11,89,80,34
11826,,NaN,,NaN,NaN,NaN,,,,,,,
11827,71,NaN,80,NaN,NaN,NaN,59,15,100,11,91,80,34
11828,,NaN,,NaN,NaN,NaN,,,,,,,
11829,72,NaN,78,NaN,NaN,NaN,59,15,100,8,90,80,34
11830,,NaN,,NaN,NaN,NaN,,,,,,,
11831,73,NaN,80,NaN,NaN,NaN,59,15,100,8,92,80,34
11832,,NaN,,NaN,NaN,NaN,,,,,,,
11833,73,NaN,80,NaN,NaN,NaN,59,15,100,8,92,80,34
11834,,NaN,,NaN,NaN,NaN,,,,,,,
11835,73,NaN,79,NaN,NaN,NaN,59,15,100,10,92,81,35
11836,,NaN,,NaN,NaN,NaN,,,,,,,
11837,72,NaN,78,NaN,NaN,NaN,58,15,100,11,91,81,35
11838,,NaN,,NaN,NaN,NaN,,,,,,,
11839,73,NaN,77,NaN,NaN,NaN,58,15,100,11,93,80,35
11840,,NaN,,NaN,NaN,NaN,,,,,,,
11841,71,NaN,76,NaN,NaN,NaN,58,15,100,11,91,78,35
11842,,NaN,,NaN,NaN,NaN,,,,,,,
11843,71,NaN,76,NaN,NaN,NaN,58,15,100,11,90,76,35
11844,,NaN,,NaN,NaN,NaN,,,,,,,
11845,70,NaN,75,NaN,NaN,NaN,58,15,100,11,89,76,35
11846,,NaN,,NaN,NaN,NaN,,,,,,,
11847,70,NaN,75,NaN,NaN,NaN,56,15,100,12,90,74,35
11848,,NaN,,NaN,NaN,NaN,,,,,,,
11849,69,NaN,74,NaN,NaN,NaN,56,15,100,12,88,75,35
11850,,NaN,,NaN,NaN,NaN,,,,,,,
11851,69,NaN,75,NaN,NaN,NaN,56,15,100,11,89,75,35
11852,,NaN,,NaN,NaN,NaN,,,,,,,
11853,69,NaN,75,NaN,NaN,NaN,57,15,100,11,89,75,35
11854,,NaN,,NaN,NaN,NaN,,,,,,,
11855,70,NaN,76,NaN,NaN,NaN,58,15,100,11,91,77,35
11856,,NaN,,NaN,NaN,NaN,,,,,,,
11857,71,NaN,78,NaN,NaN,NaN,59,15,100,11,91,78,36
11858,,NaN,,NaN,NaN,NaN,,,,,,,
11859,71,NaN,78,NaN,NaN,NaN,59,15,100,11,91,78,36
11860,,NaN,,NaN,NaN,NaN,,,,,,,
11861,72,NaN,78,NaN,NaN,NaN,59,15,100,11,92,79,36
11862,,NaN,,NaN,NaN,NaN,,,,,,,
11863,73,NaN,78,NaN,NaN,NaN,60,15,100,11,94,79,34
11864,,NaN,,NaN,NaN,NaN,,,,,,,
11865,72,NaN,77,NaN,NaN,NaN,59,15,100,11,92,78,34
11866,,NaN,,NaN,NaN,NaN,,,,,,,
11867,72,NaN,77,NaN,NaN,NaN,58,15,100,12,93,78,34
11868,,NaN,,NaN,NaN,NaN,,,,,,,
11869,72,NaN,76,NaN,NaN,NaN,58,15,100,12,93,77,34
11870,,NaN,,NaN,NaN,NaN,,,,,,,
11871,72,NaN,76,NaN,NaN,NaN,58,15,100,12,93,77,35
11872,,NaN,,NaN,NaN,NaN,,,,,,,
11873,72,NaN,76,NaN,NaN,NaN,59,15,100,12,93,77,35
11874,,NaN,,NaN,NaN,NaN,,,,,,,
11875,73,NaN,76,NaN,NaN,NaN,60,15,100,12,96,77,35
11876,,NaN,,NaN,NaN,NaN,,,,,,,
11877,73,NaN,77,NaN,NaN,NaN,61,15,100,11,94,77,35
11878,,NaN,,NaN,NaN,NaN,,,,,,,
11879,73,NaN,77,NaN,NaN,NaN,60,15,100,11,95,77,35
11880,,NaN,,NaN,NaN,NaN,,,,,,,
11881,72,NaN,78,NaN,NaN,NaN,60,15,100,11,93,77,35
11882,,NaN,,NaN,NaN,NaN,,,,,,,
11883,72,NaN,78,NaN,NaN,NaN,60,15,100,11,93,77,34
11884,,NaN,,NaN,NaN,NaN,,,,,,,
11885,74,NaN,77,NaN,NaN,NaN,62,15,100,12,96,77,34
11886,,NaN,,NaN,NaN,NaN,,,,,,,
11887,75,NaN,77,NaN,NaN,NaN,62,15,100,12,99,77,34
11888,,NaN,,NaN,NaN,NaN,,,,,,,
11889,75,NaN,77,NaN,NaN,NaN,61,15,100,12,96,77,34
11890,,NaN,,NaN,NaN,NaN,,,,,,,
11891,74,NaN,77,NaN,NaN,NaN,59,15,100,12,96,77,35
11892,,NaN,,NaN,NaN,NaN,,,,,,,
11893,73,NaN,77,NaN,NaN,NaN,58,15,100,12,94,77,35
11894,,NaN,,NaN,NaN,NaN,,,,,,,
11895,74,NaN,77,NaN,NaN,NaN,59,15,100,12,97,78,35
11896,,NaN,,NaN,NaN,NaN,,,,,,,
11897,73,NaN,78,NaN,NaN,NaN,59,15,100,13,95,78,35
11898,,NaN,,NaN,NaN,NaN,,,,,,,
11899,73,NaN,78,NaN,NaN,NaN,59,15,100,13,95,81,35
11900,,NaN,,NaN,NaN,NaN,,,,,,,
11901,71,NaN,77,NaN,NaN,NaN,58,15,100,13,92,80,35
11902,,NaN,,NaN,NaN,NaN,,,,,,,
11903,71,NaN,75,NaN,NaN,NaN,59,15,100,13,92,80,34
11904,,NaN,,NaN,NaN,NaN,,,,,,,
11905,71,NaN,75,NaN,NaN,NaN,58,15,99,13,91,80,34
11906,,NaN,,NaN,NaN,NaN,,,,,,,
