time,Solar8000/ART_MBP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/ART_SBP,SNUADC/ART,Solar8000/CVP,SNUADC/ECG_V5
4408,70,94,94,54,100,18,NaN,NaN,33,92,NaN,17,NaN
4409,,,,,,,NaN,NaN,,,NaN,,NaN
4410,70,93,94,53,100,18,NaN,NaN,33,91,NaN,17,NaN
4411,,,,,,,NaN,NaN,,,NaN,,NaN
4412,70,94,94,54,100,18,NaN,NaN,33,91,NaN,17,NaN
4413,,,,,,,NaN,NaN,,,NaN,,NaN
4414,70,95,95,54,100,18,NaN,NaN,34,92,NaN,17,NaN
4415,,,,,,,NaN,NaN,,,NaN,,NaN
4416,71,95,96,54,100,18,NaN,NaN,34,94,NaN,17,NaN
4417,,,,,,,NaN,NaN,,,NaN,,NaN
4418,71,96,96,52,100,18,NaN,NaN,34,94,NaN,17,NaN
4419,,,,,,,NaN,NaN,,,NaN,,NaN
4420,72,96,96,56,100,18,NaN,NaN,34,96,NaN,17,NaN
4421,,,,,,,NaN,NaN,,,NaN,,NaN
4422,74,96,96,58,100,18,NaN,NaN,34,100,NaN,17,NaN
4423,,,,,,,NaN,NaN,,,NaN,,NaN
4424,75,96,97,58,100,18,NaN,NaN,34,100,NaN,17,NaN
4425,,,,,,,NaN,NaN,,,NaN,,NaN
4426,77,97,97,59,100,18,NaN,NaN,34,103,NaN,16,NaN
4427,,,,,,,NaN,NaN,,,NaN,,NaN
4428,77,96,97,59,100,18,NaN,NaN,34,102,NaN,16,NaN
4429,,,,,,,NaN,NaN,,,NaN,,NaN
4430,77,96,97,58,100,18,NaN,NaN,34,101,NaN,17,NaN
4431,,,,,,,NaN,NaN,,,NaN,,NaN
4432,76,96,97,59,100,18,NaN,NaN,34,100,NaN,17,NaN
4433,,,,,,,NaN,NaN,,,NaN,,NaN
4434,76,96,97,58,100,18,NaN,NaN,34,99,NaN,17,NaN
4435,,,,,,,NaN,NaN,,,NaN,,NaN
4436,77,97,97,59,100,18,NaN,NaN,34,101,NaN,17,NaN
4437,,,,,,,NaN,NaN,,,NaN,,NaN
4438,77,97,97,59,100,18,NaN,NaN,34,100,NaN,17,NaN
4439,,,,,,,NaN,NaN,,,NaN,,NaN
4440,78,97,97,60,100,18,NaN,NaN,34,102,NaN,17,NaN
4441,,,,,,,NaN,NaN,,,NaN,,NaN
4442,78,97,97,60,100,18,NaN,NaN,34,103,NaN,17,NaN
4443,,,,,,,NaN,NaN,,,NaN,,NaN
4444,79,97,98,60,100,18,NaN,NaN,34,104,NaN,17,NaN
4445,,,,,,,NaN,NaN,,,NaN,,NaN
4446,80,97,98,61,100,18,NaN,NaN,34,106,NaN,17,NaN
4447,,,,,,,NaN,NaN,,,NaN,,NaN
4448,79,97,98,60,100,18,NaN,NaN,34,104,NaN,17,NaN
4449,,,,,,,NaN,NaN,,,NaN,,NaN
4450,79,97,98,60,100,18,NaN,NaN,34,105,NaN,17,NaN
4451,,,,,,,NaN,NaN,,,NaN,,NaN
4452,79,97,98,60,100,18,NaN,NaN,34,104,NaN,17,NaN
4453,,,,,,,NaN,NaN,,,NaN,,NaN
4454,77,97,98,58,100,18,NaN,NaN,34,100,NaN,17,NaN
4455,,,,,,,NaN,NaN,,,NaN,,NaN
4456,76,97,97,57,100,18,NaN,NaN,34,99,NaN,17,NaN
4457,,,,,,,NaN,NaN,,,NaN,,NaN
4458,74,97,97,57,100,18,NaN,NaN,34,96,NaN,17,NaN
4459,,,,,,,NaN,NaN,,,NaN,,NaN
4460,73,97,97,55,100,18,NaN,NaN,34,95,NaN,17,NaN
4461,,,,,,,NaN,NaN,,,NaN,,NaN
4462,72,96,97,55,100,18,NaN,NaN,34,94,NaN,17,NaN
4463,,,,,,,NaN,NaN,,,NaN,,NaN
4464,72,96,97,55,100,18,NaN,NaN,34,93,NaN,17,NaN
4465,,,,,,,NaN,NaN,,,NaN,,NaN
4466,72,96,97,55,100,18,NaN,NaN,34,93,NaN,17,NaN
4467,,,,,,,NaN,NaN,,,NaN,,NaN
4468,72,96,97,56,100,18,NaN,NaN,34,95,NaN,17,NaN
4469,,,,,,,NaN,NaN,,,NaN,,NaN
4470,72,96,97,55,100,18,NaN,NaN,34,95,NaN,17,NaN
4471,,,,,,,NaN,NaN,,,NaN,,NaN
4472,73,96,96,55,100,18,NaN,NaN,34,96,NaN,17,NaN
4473,,,,,,,NaN,NaN,,,NaN,,NaN
4474,73,95,96,56,100,18,NaN,NaN,34,97,NaN,17,NaN
4475,,,,,,,NaN,NaN,,,NaN,,NaN
4476,73,95,95,55,100,18,NaN,NaN,34,97,NaN,16,NaN
4477,,,,,,,NaN,NaN,,,NaN,,NaN
4478,74,95,95,56,100,18,NaN,NaN,33,100,NaN,16,NaN
4479,,,,,,,NaN,NaN,,,NaN,,NaN
4480,74,95,94,57,100,18,NaN,NaN,33,101,NaN,17,NaN
4481,,,,,,,NaN,NaN,,,NaN,,NaN
4482,76,95,95,58,100,18,NaN,NaN,33,103,NaN,17,NaN
4483,,,,,,,NaN,NaN,,,NaN,,NaN
4484,77,95,95,59,100,18,NaN,NaN,33,105,NaN,17,NaN
4485,,,,,,,NaN,NaN,,,NaN,,NaN
4486,77,95,95,59,100,19,NaN,NaN,33,104,NaN,17,NaN
4487,,,,,,,NaN,NaN,,,NaN,,NaN
4488,78,95,95,59,100,19,NaN,NaN,33,106,NaN,17,NaN
4489,,,,,,,NaN,NaN,,,NaN,,NaN
4490,79,94,94,60,100,19,NaN,NaN,33,107,NaN,16,NaN
4491,,,,,,,NaN,NaN,,,NaN,,NaN
4492,78,93,94,58,100,19,NaN,NaN,33,104,NaN,16,NaN
4493,,,,,,,NaN,NaN,,,NaN,,NaN
4494,78,93,94,59,100,19,NaN,NaN,33,104,NaN,17,NaN
4495,,,,,,,NaN,NaN,,,NaN,,NaN
4496,76,94,94,58,100,19,NaN,NaN,33,102,NaN,17,NaN
4497,,,,,,,NaN,NaN,,,NaN,,NaN
4498,75,94,95,56,100,19,NaN,NaN,33,99,NaN,17,NaN
4499,,,,,,,NaN,NaN,,,NaN,,NaN
4500,74,94,95,56,100,19,NaN,NaN,33,98,NaN,17,NaN
4501,,,,,,,NaN,NaN,,,NaN,,NaN
4502,73,94,95,55,100,19,NaN,NaN,33,95,NaN,17,NaN
4503,,,,,,,NaN,NaN,,,NaN,,NaN
4504,72,94,95,54,100,19,NaN,NaN,33,95,NaN,17,NaN
4505,,,,,,,NaN,NaN,,,NaN,,NaN
4506,72,94,95,55,100,19,NaN,NaN,33,96,NaN,17,NaN
4507,,,,,,,NaN,NaN,,,NaN,,NaN
4508,72,94,94,55,100,19,NaN,NaN,33,95,NaN,17,NaN
4509,,,,,,,NaN,NaN,,,NaN,,NaN
4510,73,94,94,56,100,19,NaN,NaN,33,96,NaN,16,NaN
4511,,,,,,,NaN,NaN,,,NaN,,NaN
4512,74,95,94,57,100,19,NaN,NaN,33,98,NaN,16,NaN
4513,,,,,,,NaN,NaN,,,NaN,,NaN
4514,74,95,94,57,100,19,NaN,NaN,33,99,NaN,16,NaN
4515,,,,,,,NaN,NaN,,,NaN,,NaN
4516,76,95,95,58,100,19,NaN,NaN,33,103,NaN,16,NaN
4517,,,,,,,NaN,NaN,,,NaN,,NaN
4518,77,95,96,60,100,19,NaN,NaN,33,103,NaN,16,NaN
4519,,,,,,,NaN,NaN,,,NaN,,NaN
4520,77,95,96,59,100,19,NaN,NaN,33,103,NaN,16,NaN
4521,,,,,,,NaN,NaN,,,NaN,,NaN
4522,78,95,96,60,100,19,NaN,NaN,33,105,NaN,16,NaN
4523,,,,,,,NaN,NaN,,,NaN,,NaN
4524,79,95,96,60,100,19,NaN,NaN,33,105,NaN,16,NaN
4525,,,,,,,NaN,NaN,,,NaN,,NaN
4526,78,95,96,59,100,19,NaN,NaN,33,104,NaN,16,NaN
4527,,,,,,,NaN,NaN,,,NaN,,NaN
4528,79,95,96,60,100,19,NaN,NaN,33,105,NaN,16,NaN
4529,,,,,,,NaN,NaN,,,NaN,,NaN
4530,78,96,96,60,100,19,NaN,NaN,33,105,NaN,16,NaN
4531,,,,,,,NaN,NaN,,,NaN,,NaN
4532,78,96,96,59,100,19,NaN,NaN,33,102,NaN,16,NaN
4533,,,,,,,NaN,NaN,,,NaN,,NaN
4534,77,96,96,59,100,19,NaN,NaN,33,102,NaN,16,NaN
4535,,,,,,,NaN,NaN,,,NaN,,NaN
4536,77,96,96,60,100,19,NaN,NaN,33,102,NaN,16,NaN
4537,,,,,,,NaN,NaN,,,NaN,,NaN
4538,77,96,96,59,100,19,NaN,NaN,33,102,NaN,16,NaN
4539,,,,,,,NaN,NaN,,,NaN,,NaN
4540,78,96,96,59,100,19,NaN,NaN,33,103,NaN,17,NaN
4541,,,,,,,NaN,NaN,,,NaN,,NaN
4542,78,95,96,60,100,19,NaN,NaN,33,103,NaN,17,NaN
4543,,,,,,,NaN,NaN,,,NaN,,NaN
4544,77,95,96,59,100,19,NaN,NaN,33,102,NaN,16,NaN
4545,,,,,,,NaN,NaN,,,NaN,,NaN
4546,78,95,96,59,100,19,NaN,NaN,33,105,NaN,16,NaN
4547,,,,,,,NaN,NaN,,,NaN,,NaN
4548,77,95,96,60,100,19,NaN,NaN,33,102,NaN,16,NaN
4549,,,,,,,NaN,NaN,,,NaN,,NaN
4550,77,95,96,59,100,19,NaN,NaN,33,101,NaN,16,NaN
4551,,,,,,,NaN,NaN,,,NaN,,NaN
4552,77,96,96,59,100,19,NaN,NaN,33,102,NaN,16,NaN
4553,,,,,,,NaN,NaN,,,NaN,,NaN
4554,78,96,96,60,100,20,NaN,NaN,33,103,NaN,16,NaN
4555,,,,,,,NaN,NaN,,,NaN,,NaN
4556,78,96,96,59,100,20,NaN,NaN,33,103,NaN,16,NaN
4557,,,,,,,NaN,NaN,,,NaN,,NaN
4558,80,96,97,61,100,20,NaN,NaN,33,106,NaN,16,NaN
4559,,,,,,,NaN,NaN,,,NaN,,NaN
4560,81,97,97,63,100,20,NaN,NaN,33,109,NaN,16,NaN
4561,,,,,,,NaN,NaN,,,NaN,,NaN
4562,82,97,97,63,100,19,NaN,NaN,33,110,NaN,16,NaN
4563,,,,,,,NaN,NaN,,,NaN,,NaN
4564,84,97,97,65,100,19,NaN,NaN,33,113,NaN,16,NaN
4565,,,,,,,NaN,NaN,,,NaN,,NaN
4566,85,97,98,66,100,19,NaN,NaN,33,115,NaN,16,NaN
4567,,,,,,,NaN,NaN,,,NaN,,NaN
4568,86,97,97,66,100,20,NaN,NaN,32,114,NaN,16,NaN
4569,,,,,,,NaN,NaN,,,NaN,,NaN
4570,87,97,97,66,100,20,NaN,NaN,32,116,NaN,17,NaN
4571,,,,,,,NaN,NaN,,,NaN,,NaN
4572,87,97,97,66,100,20,NaN,NaN,32,115,NaN,17,NaN
4573,,,,,,,NaN,NaN,,,NaN,,NaN
4574,86,96,97,65,100,20,NaN,NaN,32,113,NaN,16,NaN
4575,,,,,,,NaN,NaN,,,NaN,,NaN
4576,85,96,97,64,100,20,NaN,NaN,32,112,NaN,16,NaN
4577,,,,,,,NaN,NaN,,,NaN,,NaN
4578,85,96,97,64,100,20,NaN,NaN,32,111,NaN,17,NaN
4579,,,,,,,NaN,NaN,,,NaN,,NaN
4580,83,96,97,63,100,20,NaN,NaN,32,109,NaN,17,NaN
4581,,,,,,,NaN,NaN,,,NaN,,NaN
4582,83,96,97,63,100,20,NaN,NaN,32,109,NaN,16,NaN
4583,,,,,,,NaN,NaN,,,NaN,,NaN
4584,82,96,97,63,100,20,NaN,NaN,32,105,NaN,16,NaN
4585,,,,,,,NaN,NaN,,,NaN,,NaN
4586,81,96,96,62,100,20,NaN,NaN,32,104,NaN,16,NaN
4587,,,,,,,NaN,NaN,,,NaN,,NaN
4588,81,96,97,63,100,20,NaN,NaN,32,106,NaN,17,NaN
4589,,,,,,,NaN,NaN,,,NaN,,NaN
4590,82,96,96,64,100,20,NaN,NaN,32,107,NaN,17,NaN
4591,,,,,,,NaN,NaN,,,NaN,,NaN
4592,82,96,97,63,100,20,NaN,NaN,32,108,NaN,17,NaN
4593,,,,,,,NaN,NaN,,,NaN,,NaN
4594,84,96,97,64,100,20,NaN,NaN,32,111,NaN,17,NaN
4595,,,,,,,NaN,NaN,,,NaN,,NaN
4596,85,96,97,66,100,20,NaN,NaN,32,113,NaN,16,NaN
4597,,,,,,,NaN,NaN,,,NaN,,NaN
4598,85,96,97,65,100,19,NaN,NaN,32,113,NaN,16,NaN
4599,,,,,,,NaN,NaN,,,NaN,,NaN
4600,87,96,97,66,100,19,NaN,NaN,32,116,NaN,17,NaN
4601,,,,,,,NaN,NaN,,,NaN,,NaN
4602,88,96,97,67,100,19,NaN,NaN,32,117,NaN,17,NaN
4603,,,,,,,NaN,NaN,,,NaN,,NaN
4604,88,96,97,67,100,19,NaN,NaN,32,116,NaN,16,NaN
4605,,,,,,,NaN,NaN,,,NaN,,NaN
4606,89,97,97,68,100,19,NaN,NaN,32,119,NaN,16,NaN
4607,,,,,,,NaN,NaN,,,NaN,,NaN
4608,89,97,97,69,100,19,NaN,NaN,32,119,NaN,17,NaN
4609,,,,,,,NaN,NaN,,,NaN,,NaN
4610,89,97,97,68,100,19,NaN,NaN,32,118,NaN,17,NaN
4611,,,,,,,NaN,NaN,,,NaN,,NaN
4612,89,96,97,66,100,20,NaN,NaN,32,117,NaN,17,NaN
4613,,,,,,,NaN,NaN,,,NaN,,NaN
4614,87,96,97,66,100,20,NaN,NaN,32,115,NaN,17,NaN
4615,,,,,,,NaN,NaN,,,NaN,,NaN
4616,85,96,96,64,100,20,NaN,NaN,32,111,NaN,17,NaN
4617,,,,,,,NaN,NaN,,,NaN,,NaN
4618,84,96,96,64,100,20,NaN,NaN,32,110,NaN,17,NaN
4619,,,,,,,NaN,NaN,,,NaN,,NaN
4620,83,96,96,64,100,20,NaN,NaN,32,107,NaN,17,NaN
4621,,,,,,,NaN,NaN,,,NaN,,NaN
4622,82,96,96,62,100,20,NaN,NaN,32,105,NaN,17,NaN
4623,,,,,,,NaN,NaN,,,NaN,,NaN
4624,82,96,96,62,100,20,NaN,NaN,32,107,NaN,17,NaN
4625,,,,,,,NaN,NaN,,,NaN,,NaN
4626,82,96,96,63,100,20,NaN,NaN,32,108,NaN,17,NaN
4627,,,,,,,NaN,NaN,,,NaN,,NaN
4628,82,96,96,63,100,20,NaN,NaN,32,108,NaN,17,NaN
4629,,,,,,,NaN,NaN,,,NaN,,NaN
4630,84,95,96,64,100,20,NaN,NaN,32,111,NaN,17,NaN
4631,,,,,,,NaN,NaN,,,NaN,,NaN
4632,85,95,96,67,100,20,NaN,NaN,32,114,NaN,17,NaN
4633,,,,,,,NaN,NaN,,,NaN,,NaN
4634,86,95,96,66,100,20,NaN,NaN,32,114,NaN,17,NaN
4635,,,,,,,NaN,NaN,,,NaN,,NaN
4636,88,95,95,68,100,20,NaN,NaN,32,118,NaN,17,NaN
4637,,,,,,,NaN,NaN,,,NaN,,NaN
4638,89,95,95,69,100,20,NaN,NaN,31,119,NaN,17,NaN
4639,,,,,,,NaN,NaN,,,NaN,,NaN
4640,90,95,95,69,100,20,NaN,NaN,31,119,NaN,17,NaN
4641,,,,,,,NaN,NaN,,,NaN,,NaN
4642,91,94,95,70,100,20,NaN,NaN,31,122,NaN,17,NaN
4643,,,,,,,NaN,NaN,,,NaN,,NaN
4644,91,94,94,70,100,20,NaN,NaN,32,121,NaN,17,NaN
4645,,,,,,,NaN,NaN,,,NaN,,NaN
4646,90,94,94,69,100,20,NaN,NaN,32,118,NaN,17,NaN
4647,,,,,,,NaN,NaN,,,NaN,,NaN
4648,91,94,95,69,100,20,NaN,NaN,32,119,NaN,17,NaN
4649,,,,,,,NaN,NaN,,,NaN,,NaN
4650,91,95,95,70,100,20,NaN,NaN,32,120,NaN,17,NaN
4651,,,,,,,NaN,NaN,,,NaN,,NaN
4652,90,95,95,69,100,20,NaN,NaN,32,119,NaN,17,NaN
4653,,,,,,,NaN,NaN,,,NaN,,NaN
4654,91,95,95,70,100,20,NaN,NaN,32,121,NaN,17,NaN
4655,,,,,,,NaN,NaN,,,NaN,,NaN
4656,90,95,94,69,100,20,NaN,NaN,32,119,NaN,17,NaN
4657,,,,,,,NaN,NaN,,,NaN,,NaN
4658,90,93,93,68,100,20,NaN,NaN,31,119,NaN,17,NaN
4659,,,,,,,NaN,NaN,,,NaN,,NaN
4660,90,92,92,67,100,20,NaN,NaN,31,118,NaN,18,NaN
4661,,,,,,,NaN,NaN,,,NaN,,NaN
4662,89,92,92,68,100,20,NaN,NaN,31,118,NaN,18,NaN
4663,,,,,,,NaN,NaN,,,NaN,,NaN
4664,89,93,93,68,100,20,NaN,NaN,31,116,NaN,17,NaN
4665,,,,,,,NaN,NaN,,,NaN,,NaN
4666,90,94,93,69,100,20,NaN,NaN,31,120,NaN,17,NaN
4667,,,,,,,NaN,NaN,,,NaN,,NaN
4668,91,95,94,70,100,20,NaN,NaN,31,121,NaN,18,NaN
4669,,,,,,,NaN,NaN,,,NaN,,NaN
4670,90,94,95,69,99,20,NaN,NaN,31,119,NaN,18,NaN
4671,,,,,,,NaN,NaN,,,NaN,,NaN
4672,91,93,94,69,100,20,NaN,NaN,31,120,NaN,18,NaN
4673,,,,,,,NaN,NaN,,,NaN,,NaN
4674,90,92,94,69,100,20,NaN,NaN,31,118,NaN,18,NaN
4675,,,,,,,NaN,NaN,,,NaN,,NaN
4676,90,92,95,69,99,20,NaN,NaN,31,118,NaN,18,NaN
4677,,,,,,,NaN,NaN,,,NaN,,NaN
4678,91,93,95,69,100,20,NaN,NaN,31,119,NaN,18,NaN
4679,,,,,,,NaN,NaN,,,NaN,,NaN
4680,91,93,95,71,100,20,NaN,NaN,31,120,NaN,18,NaN
4681,,,,,,,NaN,NaN,,,NaN,,NaN
4682,93,94,95,71,100,20,NaN,NaN,31,122,NaN,18,NaN
4683,,,,,,,NaN,NaN,,,NaN,,NaN
4684,95,95,96,74,100,20,NaN,NaN,31,127,NaN,18,NaN
4685,,,,,,,NaN,NaN,,,NaN,,NaN
4686,97,95,96,76,100,20,NaN,NaN,31,129,NaN,17,NaN
4687,,,,,,,NaN,NaN,,,NaN,,NaN
4688,99,95,95,77,100,20,NaN,NaN,31,133,NaN,17,NaN
4689,,,,,,,NaN,NaN,,,NaN,,NaN
4690,101,94,94,77,100,20,NaN,NaN,31,136,NaN,18,NaN
4691,,,,,,,NaN,NaN,,,NaN,,NaN
4692,101,93,94,77,100,20,NaN,NaN,31,135,NaN,18,NaN
4693,,,,,,,NaN,NaN,,,NaN,,NaN
4694,100,93,93,75,100,20,NaN,NaN,31,131,NaN,17,NaN
4695,,,,,,,NaN,NaN,,,NaN,,NaN
4696,99,93,92,74,100,20,NaN,NaN,31,130,NaN,17,NaN
4697,,,,,,,NaN,NaN,,,NaN,,NaN
4698,98,94,92,74,99,20,NaN,NaN,31,127,NaN,17,NaN
4699,,,,,,,NaN,NaN,,,NaN,,NaN
4700,96,94,92,73,100,20,NaN,NaN,31,125,NaN,17,NaN
4701,,,,,,,NaN,NaN,,,NaN,,NaN
4702,96,94,93,73,100,20,NaN,NaN,31,127,NaN,18,NaN
4703,,,,,,,NaN,NaN,,,NaN,,NaN
4704,96,94,93,73,100,20,NaN,NaN,31,126,NaN,18,NaN
4705,,,,,,,NaN,NaN,,,NaN,,NaN
4706,95,93,93,72,100,20,NaN,NaN,31,125,NaN,18,NaN
4707,,,,,,,NaN,NaN,,,NaN,,NaN
4708,95,92,93,72,99,20,NaN,NaN,31,126,NaN,18,NaN
4709,,,,,,,NaN,NaN,,,NaN,,NaN
4710,96,92,93,73,99,20,NaN,NaN,31,127,NaN,18,NaN
4711,,,,,,,NaN,NaN,,,NaN,,NaN
4712,96,93,93,74,98,20,NaN,NaN,31,128,NaN,18,NaN
4713,,,,,,,NaN,NaN,,,NaN,,NaN
4714,98,93,93,75,100,20,NaN,NaN,31,131,NaN,18,NaN
4715,,,,,,,NaN,NaN,,,NaN,,NaN
4716,99,94,93,77,100,20,NaN,NaN,31,131,NaN,18,NaN
4717,,,,,,,NaN,NaN,,,NaN,,NaN
4718,102,94,93,79,100,20,NaN,NaN,31,135,NaN,18,NaN
4719,,,,,,,NaN,NaN,,,NaN,,NaN
4720,104,95,94,80,100,20,NaN,NaN,31,139,NaN,18,NaN
4721,,,,,,,NaN,NaN,,,NaN,,NaN
4722,105,95,95,81,100,20,NaN,NaN,30,141,NaN,18,NaN
4723,,,,,,,NaN,NaN,,,NaN,,NaN
4724,105,95,95,80,100,20,NaN,NaN,30,140,NaN,18,NaN
4725,,,,,,,NaN,NaN,,,NaN,,NaN
4726,106,94,95,79,100,20,NaN,NaN,30,140,NaN,18,NaN
4727,,,,,,,NaN,NaN,,,NaN,,NaN
4728,104,94,95,79,100,19,NaN,NaN,31,137,NaN,18,NaN
4729,,,,,,,NaN,NaN,,,NaN,,NaN
4730,103,94,95,78,100,19,NaN,NaN,31,135,NaN,18,NaN
4731,,,,,,,NaN,NaN,,,NaN,,NaN
4732,103,95,94,78,100,19,NaN,NaN,31,135,NaN,18,NaN
4733,,,,,,,NaN,NaN,,,NaN,,NaN
4734,103,95,95,78,100,20,NaN,NaN,31,136,NaN,18,NaN
4735,,,,,,,NaN,NaN,,,NaN,,NaN
4736,102,95,95,77,100,20,NaN,NaN,31,135,NaN,18,NaN
4737,,,,,,,NaN,NaN,,,NaN,,NaN
4738,103,95,94,78,100,20,NaN,NaN,31,136,NaN,18,NaN
4739,,,,,,,NaN,NaN,,,NaN,,NaN
4740,102,94,93,78,100,20,NaN,NaN,30,135,NaN,18,NaN
4741,,,,,,,NaN,NaN,,,NaN,,NaN
4742,101,94,93,77,100,20,NaN,NaN,30,133,NaN,18,NaN
4743,,,,,,,NaN,NaN,,,NaN,,NaN
4744,102,94,93,77,98,20,NaN,NaN,30,135,NaN,18,NaN
4745,,,,,,,NaN,NaN,,,NaN,,NaN
4746,103,94,93,78,99,20,NaN,NaN,31,137,NaN,18,NaN
4747,,,,,,,NaN,NaN,,,NaN,,NaN
4748,103,94,91,77,98,20,NaN,NaN,31,136,NaN,18,NaN
4749,,,,,,,NaN,NaN,,,NaN,,NaN
4750,103,94,93,78,100,20,NaN,NaN,31,137,NaN,18,NaN
4751,,,,,,,NaN,NaN,,,NaN,,NaN
4752,103,94,94,79,100,20,NaN,NaN,31,136,NaN,18,NaN
4753,,,,,,,NaN,NaN,,,NaN,,NaN
4754,104,94,93,78,100,20,NaN,NaN,30,137,NaN,18,NaN
4755,,,,,,,NaN,NaN,,,NaN,,NaN
4756,105,95,94,79,100,20,NaN,NaN,30,139,NaN,18,NaN
4757,,,,,,,NaN,NaN,,,NaN,,NaN
4758,105,95,94,79,100,20,NaN,NaN,30,139,NaN,18,NaN
4759,,,,,,,NaN,NaN,,,NaN,,NaN
4760,104,95,94,78,100,20,NaN,NaN,31,137,NaN,18,NaN
4761,,,,,,,NaN,NaN,,,NaN,,NaN
4762,104,95,95,78,100,20,NaN,NaN,31,138,NaN,18,NaN
4763,,,,,,,NaN,NaN,,,NaN,,NaN
4764,104,95,95,78,100,20,NaN,NaN,31,136,NaN,18,NaN
4765,,,,,,,NaN,NaN,,,NaN,,NaN
4766,103,94,95,77,100,20,NaN,NaN,30,136,NaN,18,NaN
4767,,,,,,,NaN,NaN,,,NaN,,NaN
4768,104,95,95,78,100,20,NaN,NaN,30,137,NaN,18,NaN
4769,,,,,,,NaN,NaN,,,NaN,,NaN
4770,104,94,95,78,100,20,NaN,NaN,30,138,NaN,18,NaN
4771,,,,,,,NaN,NaN,,,NaN,,NaN
4772,103,94,95,77,100,20,NaN,NaN,31,136,NaN,18,NaN
4773,,,,,,,NaN,NaN,,,NaN,,NaN
4774,104,94,95,76,100,20,NaN,NaN,31,137,NaN,18,NaN
4775,,,,,,,NaN,NaN,,,NaN,,NaN
4776,103,94,94,79,100,20,NaN,NaN,31,135,NaN,18,NaN
4777,,,,,,,NaN,NaN,,,NaN,,NaN
4778,103,94,94,78,100,20,NaN,NaN,30,139,NaN,18,NaN
4779,,,,,,,NaN,NaN,,,NaN,,NaN
4780,105,94,94,79,100,20,NaN,NaN,30,139,NaN,18,NaN
4781,,,,,,,NaN,NaN,,,NaN,,NaN
4782,106,95,95,80,100,20,NaN,NaN,30,141,NaN,18,NaN
4783,,,,,,,NaN,NaN,,,NaN,,NaN
4784,106,95,97,81,100,20,NaN,NaN,30,141,NaN,18,NaN
4785,,,,,,,NaN,NaN,,,NaN,,NaN
4786,108,95,96,81,100,20,NaN,NaN,30,145,NaN,18,NaN
4787,,,,,,,NaN,NaN,,,NaN,,NaN
4788,109,95,97,83,100,20,NaN,NaN,30,145,NaN,18,NaN
4789,,,,,,,NaN,NaN,,,NaN,,NaN
4790,109,95,95,82,100,20,NaN,NaN,31,145,NaN,18,NaN
4791,,,,,,,NaN,NaN,,,NaN,,NaN
4792,110,94,95,82,100,20,NaN,NaN,31,146,NaN,18,NaN
4793,,,,,,,NaN,NaN,,,NaN,,NaN
4794,110,94,95,83,100,20,NaN,NaN,31,146,NaN,18,NaN
4795,,,,,,,NaN,NaN,,,NaN,,NaN
4796,108,93,94,80,100,20,NaN,NaN,30,143,NaN,18,NaN
4797,,,,,,,NaN,NaN,,,NaN,,NaN
4798,107,91,93,79,100,20,NaN,NaN,30,142,NaN,18,NaN
4799,,,,,,,NaN,NaN,,,NaN,,NaN
4800,105,91,92,78,100,20,NaN,NaN,30,139,NaN,19,NaN
4801,,,,,,,NaN,NaN,,,NaN,,NaN
4802,102,90,91,76,100,20,NaN,NaN,30,134,NaN,19,NaN
4803,,,,,,,NaN,NaN,,,NaN,,NaN
4804,101,90,90,75,100,20,NaN,NaN,30,133,NaN,18,NaN
4805,,,,,,,NaN,NaN,,,NaN,,NaN
4806,100,92,90,75,100,20,NaN,NaN,30,131,NaN,18,NaN
4807,,,,,,,NaN,NaN,,,NaN,,NaN
4808,99,92,90,74,100,20,NaN,NaN,30,129,NaN,18,NaN
4809,,,,,,,NaN,NaN,,,NaN,,NaN
4810,99,93,91,75,100,20,NaN,NaN,30,131,NaN,18,NaN
4811,,,,,,,NaN,NaN,,,NaN,,NaN
4812,100,93,93,77,100,20,NaN,NaN,30,134,NaN,18,NaN
4813,,,,,,,NaN,NaN,,,NaN,,NaN
4814,101,93,93,77,100,20,NaN,NaN,30,134,NaN,18,NaN
4815,,,,,,,NaN,NaN,,,NaN,,NaN
4816,104,93,93,80,100,20,NaN,NaN,30,139,NaN,18,NaN
4817,,,,,,,NaN,NaN,,,NaN,,NaN
4818,106,93,93,82,100,20,NaN,NaN,30,142,NaN,18,NaN
4819,,,,,,,NaN,NaN,,,NaN,,NaN
4820,108,93,93,82,100,20,NaN,NaN,30,144,NaN,18,NaN
4821,,,,,,,NaN,NaN,,,NaN,,NaN
4822,110,93,93,83,100,20,NaN,NaN,30,147,NaN,18,NaN
4823,,,,,,,NaN,NaN,,,NaN,,NaN
4824,110,93,94,84,100,20,NaN,NaN,30,147,NaN,18,NaN
4825,,,,,,,NaN,NaN,,,NaN,,NaN
4826,110,93,94,82,100,20,NaN,NaN,30,146,NaN,18,NaN
4827,,,,,,,NaN,NaN,,,NaN,,NaN
4828,110,93,94,82,100,20,NaN,NaN,30,146,NaN,18,NaN
4829,,,,,,,NaN,NaN,,,NaN,,NaN
4830,108,93,94,81,100,20,NaN,NaN,30,142,NaN,18,NaN
4831,,,,,,,NaN,NaN,,,NaN,,NaN
4832,106,93,94,79,100,20,NaN,NaN,30,140,NaN,18,NaN
