time,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,SNUADC/ECG_II
6894,,,,,,NaN,NaN,,,,,NaN,NaN
6895,74,55,65,100,109,NaN,NaN,39,15,9,65,NaN,NaN
6896,,,,,,NaN,NaN,,,,,NaN,NaN
6897,75,56,65,100,111,NaN,NaN,39,15,9,65,NaN,NaN
6898,,,,,,NaN,NaN,,,,,NaN,NaN
6899,75,56,65,100,110,NaN,NaN,39,15,9,65,NaN,NaN
6900,,,,,,NaN,NaN,,,,,NaN,NaN
6901,75,56,65,100,112,NaN,NaN,39,15,9,66,NaN,NaN
6902,,,,,,NaN,NaN,,,,,NaN,NaN
6903,75,56,65,100,110,NaN,NaN,39,15,9,66,NaN,NaN
6904,,,,,,NaN,NaN,,,,,NaN,NaN
6905,74,53,65,100,111,NaN,NaN,39,15,9,66,NaN,NaN
6906,,,,,,NaN,NaN,,,,,NaN,NaN
6907,72,52,70,100,111,NaN,NaN,39,15,9,66,NaN,NaN
6908,,,,,,NaN,NaN,,,,,NaN,NaN
6909,71,53,70,100,109,NaN,NaN,39,15,9,64,NaN,NaN
6910,,,,,,NaN,NaN,,,,,NaN,NaN
6911,72,55,68,100,107,NaN,NaN,39,15,9,63,NaN,NaN
6912,,,,,,NaN,NaN,,,,,NaN,NaN
6913,73,56,63,100,109,NaN,NaN,39,15,9,63,NaN,NaN
6914,,,,,,NaN,NaN,,,,,NaN,NaN
6915,74,56,63,100,109,NaN,NaN,39,15,9,64,NaN,NaN
6916,,,,,,NaN,NaN,,,,,NaN,NaN
6917,75,57,65,100,110,NaN,NaN,39,15,9,65,NaN,NaN
6918,,,,,,NaN,NaN,,,,,NaN,NaN
6919,74,56,66,100,109,NaN,NaN,39,15,9,66,NaN,NaN
6920,,,,,,NaN,NaN,,,,,NaN,NaN
6921,75,56,66,100,110,NaN,NaN,39,15,9,67,NaN,NaN
6922,,,,,,NaN,NaN,,,,,NaN,NaN
6923,74,56,66,100,109,NaN,NaN,39,15,9,67,NaN,NaN
6924,,,,,,NaN,NaN,,,,,NaN,NaN
6925,75,56,66,100,110,NaN,NaN,39,15,9,66,NaN,NaN
6926,,,,,,NaN,NaN,,,,,NaN,NaN
6927,74,55,66,100,110,NaN,NaN,39,15,9,66,NaN,NaN
6928,,,,,,NaN,NaN,,,,,NaN,NaN
6929,75,56,65,100,110,NaN,NaN,39,15,9,66,NaN,NaN
6930,,,,,,NaN,NaN,,,,,NaN,NaN
6931,75,56,65,100,110,NaN,NaN,39,15,9,65,NaN,NaN
6932,,,,,,NaN,NaN,,,,,NaN,NaN
6933,75,57,64,100,112,NaN,NaN,39,15,9,65,NaN,NaN
6934,,,,,,NaN,NaN,,,,,NaN,NaN
6935,75,57,64,100,111,NaN,NaN,39,15,9,65,NaN,NaN
6936,,,,,,NaN,NaN,,,,,NaN,NaN
6937,76,57,65,100,113,NaN,NaN,39,15,9,65,NaN,NaN
6938,,,,,,NaN,NaN,,,,,NaN,NaN
6939,76,56,65,100,112,NaN,NaN,39,15,9,66,NaN,NaN
6940,,,,,,NaN,NaN,,,,,NaN,NaN
6941,76,57,65,100,112,NaN,NaN,39,15,9,66,NaN,NaN
6942,,,,,,NaN,NaN,,,,,NaN,NaN
6943,75,57,65,100,111,NaN,NaN,39,15,9,66,NaN,NaN
6944,,,,,,NaN,NaN,,,,,NaN,NaN
6945,76,57,65,100,112,NaN,NaN,39,15,9,66,NaN,NaN
6946,,,,,,NaN,NaN,,,,,NaN,NaN
6947,75,56,65,100,111,NaN,NaN,39,15,8,66,NaN,NaN
6948,,,,,,NaN,NaN,,,,,NaN,NaN
6949,75,57,65,100,111,NaN,NaN,39,15,8,66,NaN,NaN
6950,,,,,,NaN,NaN,,,,,NaN,NaN
6951,74,56,65,100,110,NaN,NaN,39,15,8,66,NaN,NaN
6952,,,,,,NaN,NaN,,,,,NaN,NaN
6953,75,57,65,100,111,NaN,NaN,39,15,8,65,NaN,NaN
6954,,,,,,NaN,NaN,,,,,NaN,NaN
6955,75,57,65,100,110,NaN,NaN,39,15,8,66,NaN,NaN
6956,,,,,,NaN,NaN,,,,,NaN,NaN
6957,76,58,66,100,112,NaN,NaN,38,15,8,66,NaN,NaN
6958,,,,,,NaN,NaN,,,,,NaN,NaN
6959,77,59,66,100,114,NaN,NaN,38,15,9,67,NaN,NaN
6960,,,,,,NaN,NaN,,,,,NaN,NaN
6961,78,59,67,100,115,NaN,NaN,38,15,9,68,NaN,NaN
6962,,,,,,NaN,NaN,,,,,NaN,NaN
6963,78,59,68,100,115,NaN,NaN,39,15,9,68,NaN,NaN
6964,,,,,,NaN,NaN,,,,,NaN,NaN
6965,75,59,68,100,109,NaN,NaN,39,15,9,68,NaN,NaN
6966,,,,,,NaN,NaN,,,,,NaN,NaN
6967,69,52,70,100,98,NaN,NaN,39,15,9,68,NaN,NaN
6968,,,,,,NaN,NaN,,,,,NaN,NaN
6969,73,58,67,100,107,NaN,NaN,39,15,10,68,NaN,NaN
6970,,,,,,NaN,NaN,,,,,NaN,NaN
6971,68,53,69,100,102,NaN,NaN,39,15,10,68,NaN,NaN
6972,,,,,,NaN,NaN,,,,,NaN,NaN
6973,72,56,65,100,109,NaN,NaN,39,15,9,68,NaN,NaN
6974,,,,,,NaN,NaN,,,,,NaN,NaN
6975,74,57,65,100,112,NaN,NaN,39,15,9,68,NaN,NaN
6976,,,,,,NaN,NaN,,,,,NaN,NaN
6977,76,58,67,100,114,NaN,NaN,39,15,9,67,NaN,NaN
6978,,,,,,NaN,NaN,,,,,NaN,NaN
6979,76,58,67,100,114,NaN,NaN,39,15,9,68,NaN,NaN
6980,,,,,,NaN,NaN,,,,,NaN,NaN
6981,77,58,66,100,114,NaN,NaN,39,15,9,67,NaN,NaN
6982,,,,,,NaN,NaN,,,,,NaN,NaN
6983,77,57,66,100,115,NaN,NaN,39,15,9,67,NaN,NaN
6984,,,,,,NaN,NaN,,,,,NaN,NaN
6985,78,59,66,100,113,NaN,NaN,38,15,9,67,NaN,NaN
6986,,,,,,NaN,NaN,,,,,NaN,NaN
6987,76,56,68,100,113,NaN,NaN,38,15,9,65,NaN,NaN
6988,,,,,,NaN,NaN,,,,,NaN,NaN
6989,77,58,66,100,114,NaN,NaN,38,15,9,66,NaN,NaN
6990,,,,,,NaN,NaN,,,,,NaN,NaN
6991,76,56,67,100,113,NaN,NaN,39,15,9,65,NaN,NaN
6992,,,,,,NaN,NaN,,,,,NaN,NaN
6993,76,57,66,100,113,NaN,NaN,39,15,9,65,NaN,NaN
6994,,,,,,NaN,NaN,,,,,NaN,NaN
6995,77,58,64,100,114,NaN,NaN,39,15,9,65,NaN,NaN
6996,,,,,,NaN,NaN,,,,,NaN,NaN
6997,78,59,65,100,116,NaN,NaN,39,15,9,66,NaN,NaN
6998,,,,,,NaN,NaN,,,,,NaN,NaN
6999,77,57,66,100,115,NaN,NaN,39,15,9,66,NaN,NaN
7000,,,,,,NaN,NaN,,,,,NaN,NaN
7001,78,58,66,100,115,NaN,NaN,39,15,9,66,NaN,NaN
7002,,,,,,NaN,NaN,,,,,NaN,NaN
7003,78,58,66,100,114,NaN,NaN,39,15,9,66,NaN,NaN
7004,,,,,,NaN,NaN,,,,,NaN,NaN
7005,78,58,65,100,116,NaN,NaN,39,15,9,66,NaN,NaN
7006,,,,,,NaN,NaN,,,,,NaN,NaN
7007,78,58,65,100,115,NaN,NaN,39,15,9,65,NaN,NaN
7008,,,,,,NaN,NaN,,,,,NaN,NaN
7009,78,58,65,100,116,NaN,NaN,39,15,9,66,NaN,NaN
7010,,,,,,NaN,NaN,,,,,NaN,NaN
7011,78,58,66,100,116,NaN,NaN,39,15,9,66,NaN,NaN
7012,,,,,,NaN,NaN,,,,,NaN,NaN
7013,78,58,66,100,115,NaN,NaN,39,15,9,66,NaN,NaN
7014,,,,,,NaN,NaN,,,,,NaN,NaN
7015,78,58,65,100,115,NaN,NaN,39,15,9,66,NaN,NaN
7016,,,,,,NaN,NaN,,,,,NaN,NaN
7017,78,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7018,,,,,,NaN,NaN,,,,,NaN,NaN
7019,78,58,64,100,115,NaN,NaN,39,15,9,65,NaN,NaN
7020,,,,,,NaN,NaN,,,,,NaN,NaN
7021,78,58,64,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7022,,,,,,NaN,NaN,,,,,NaN,NaN
7023,78,57,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7024,,,,,,NaN,NaN,,,,,NaN,NaN
7025,78,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7026,,,,,,NaN,NaN,,,,,NaN,NaN
7027,78,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7028,,,,,,NaN,NaN,,,,,NaN,NaN
7029,79,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7030,,,,,,NaN,NaN,,,,,NaN,NaN
7031,78,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7032,,,,,,NaN,NaN,,,,,NaN,NaN
7033,79,59,65,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7034,,,,,,NaN,NaN,,,,,NaN,NaN
7035,79,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7036,,,,,,NaN,NaN,,,,,NaN,NaN
7037,79,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7038,,,,,,NaN,NaN,,,,,NaN,NaN
7039,78,58,65,100,115,NaN,NaN,39,15,9,65,NaN,NaN
7040,,,,,,NaN,NaN,,,,,NaN,NaN
7041,79,58,65,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7042,,,,,,NaN,NaN,,,,,NaN,NaN
7043,79,58,65,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7044,,,,,,NaN,NaN,,,,,NaN,NaN
7045,79,59,64,100,118,NaN,NaN,39,15,9,65,NaN,NaN
7046,,,,,,NaN,NaN,,,,,NaN,NaN
7047,79,58,64,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7048,,,,,,NaN,NaN,,,,,NaN,NaN
7049,79,58,64,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7050,,,,,,NaN,NaN,,,,,NaN,NaN
7051,80,59,64,100,118,NaN,NaN,,,9,65,NaN,NaN
7052,,,,,,NaN,NaN,,,,,NaN,NaN
7053,80,59,64,100,119,NaN,NaN,,,8,64,NaN,NaN
7054,,,,,,NaN,NaN,,,,,NaN,NaN
7055,80,59,64,100,118,NaN,NaN,,,8,65,NaN,NaN
7056,,,,,,NaN,NaN,,,,,NaN,NaN
7057,80,59,64,100,118,NaN,NaN,,,8,65,NaN,NaN
7058,,,,,,NaN,NaN,,,,,NaN,NaN
7059,80,59,64,100,119,NaN,NaN,,,8,65,NaN,NaN
7060,,,,,,NaN,NaN,,,,,NaN,NaN
7061,80,58,64,100,119,NaN,NaN,,,8,65,NaN,NaN
7062,,,,,,NaN,NaN,,,,,NaN,NaN
7063,80,58,64,100,117,NaN,NaN,,,8,65,NaN,NaN
7064,,,,,,NaN,NaN,,,,,NaN,NaN
7065,79,58,64,100,117,NaN,NaN,,,8,65,NaN,NaN
7066,,,,,,NaN,NaN,,,,,NaN,NaN
7067,79,58,64,100,117,NaN,NaN,,,8,65,NaN,NaN
7068,,,,,,NaN,NaN,,,,,NaN,NaN
7069,79,57,64,100,116,NaN,NaN,,,8,65,NaN,NaN
7070,,,,,,NaN,NaN,,,,,NaN,NaN
7071,79,58,64,100,116,NaN,NaN,,,8,65,NaN,NaN
7072,,,,,,NaN,NaN,,,,,NaN,NaN
7073,79,57,65,100,117,NaN,NaN,,,8,65,NaN,NaN
7074,,,,,,NaN,NaN,,,,,NaN,NaN
7075,79,57,64,100,116,NaN,NaN,,,8,65,NaN,NaN
7076,,,,,,NaN,NaN,,,,,NaN,NaN
7077,78,57,65,100,115,NaN,NaN,,,8,65,NaN,NaN
7078,,,,,,NaN,NaN,,,,,NaN,NaN
7079,78,57,65,100,116,NaN,NaN,,,8,65,NaN,NaN
7080,,,,,,NaN,NaN,,,,,NaN,NaN
7081,78,58,65,100,115,NaN,NaN,,,8,65,NaN,NaN
7082,,,,,,NaN,NaN,,,,,NaN,NaN
7083,79,58,65,100,116,NaN,NaN,,,9,65,NaN,NaN
7084,,,,,,NaN,NaN,,,,,NaN,NaN
7085,79,57,65,100,116,NaN,NaN,44,,9,66,NaN,NaN
7086,,,,,,NaN,NaN,,,,,NaN,NaN
7087,79,58,66,100,116,NaN,NaN,44,,9,66,NaN,NaN
7088,,,,,,NaN,NaN,,,,,NaN,NaN
7089,79,58,66,100,117,NaN,NaN,44,,9,67,NaN,NaN
7090,,,,,,NaN,NaN,,,,,NaN,NaN
7091,78,57,66,100,115,NaN,NaN,44,,9,66,NaN,NaN
7092,,,,,,NaN,NaN,,,,,NaN,NaN
7093,78,57,65,100,114,NaN,NaN,,,8,66,NaN,NaN
7094,,,,,,NaN,NaN,,,,,NaN,NaN
7095,78,58,65,100,114,NaN,NaN,,,8,65,NaN,NaN
7096,,,,,,NaN,NaN,,,,,NaN,NaN
7097,80,59,65,100,119,NaN,NaN,,,8,66,NaN,NaN
7098,,,,,,NaN,NaN,,,,,NaN,NaN
7099,80,58,65,100,118,NaN,NaN,,,8,66,NaN,NaN
7100,,,,,,NaN,NaN,,,,,NaN,NaN
7101,79,57,66,100,116,NaN,NaN,,,8,66,NaN,NaN
7102,,,,,,NaN,NaN,,,,,NaN,NaN
7103,79,57,65,99,115,NaN,NaN,,,8,66,NaN,NaN
7104,,,,,,NaN,NaN,,,,,NaN,NaN
7105,79,57,65,99,115,NaN,NaN,,,8,66,NaN,NaN
7106,,,,,,NaN,NaN,,,,,NaN,NaN
7107,79,58,64,99,115,NaN,NaN,46,5,8,65,NaN,NaN
7108,,,,,,NaN,NaN,,,,,NaN,NaN
7109,79,57,64,100,116,NaN,NaN,46,5,9,65,NaN,NaN
7110,,,,,,NaN,NaN,,,,,NaN,NaN
7111,79,58,64,100,115,NaN,NaN,46,5,9,65,NaN,NaN
7112,,,,,,NaN,NaN,,,,,NaN,NaN
7113,79,57,64,100,116,NaN,NaN,46,6,9,65,NaN,NaN
7114,,,,,,NaN,NaN,,,,,NaN,NaN
7115,78,57,64,100,115,NaN,NaN,46,6,9,65,NaN,NaN
7116,,,,,,NaN,NaN,,,,,NaN,NaN
7117,78,57,64,100,116,NaN,NaN,46,6,9,65,NaN,NaN
7118,,,,,,NaN,NaN,,,,,NaN,NaN
7119,78,57,64,100,115,NaN,NaN,46,6,9,65,NaN,NaN
7120,,,,,,NaN,NaN,,,,,NaN,NaN
7121,78,57,64,99,116,NaN,NaN,42,6,9,65,NaN,NaN
7122,,,,,,NaN,NaN,,,,,NaN,NaN
7123,78,58,64,99,116,NaN,NaN,42,6,9,65,NaN,NaN
7124,,,,,,NaN,NaN,,,,,NaN,NaN
7125,79,58,64,99,117,NaN,NaN,42,6,9,65,NaN,NaN
7126,,,,,,NaN,NaN,,,,,NaN,NaN
7127,79,58,64,99,116,NaN,NaN,42,6,9,65,NaN,NaN
7128,,,,,,NaN,NaN,,,,,NaN,NaN
7129,79,57,64,99,118,NaN,NaN,42,7,9,64,NaN,NaN
7130,,,,,,NaN,NaN,,,,,NaN,NaN
7131,79,57,64,99,116,NaN,NaN,42,7,9,64,NaN,NaN
7132,,,,,,NaN,NaN,,,,,NaN,NaN
7133,79,57,64,99,116,NaN,NaN,42,7,9,64,NaN,NaN
7134,,,,,,NaN,NaN,,,,,NaN,NaN
7135,78,57,63,99,116,NaN,NaN,41,9,9,64,NaN,NaN
7136,,,,,,NaN,NaN,,,,,NaN,NaN
7137,78,57,63,99,116,NaN,NaN,41,9,9,63,NaN,NaN
7138,,,,,,NaN,NaN,,,,,NaN,NaN
7139,78,57,63,99,115,NaN,NaN,41,9,10,63,NaN,NaN
7140,,,,,,NaN,NaN,,,,,NaN,NaN
7141,78,57,63,99,116,NaN,NaN,41,9,10,63,NaN,NaN
7142,,,,,,NaN,NaN,,,,,NaN,NaN
7143,78,57,63,100,115,NaN,NaN,41,12,10,63,NaN,NaN
7144,,,,,,NaN,NaN,,,,,NaN,NaN
7145,78,56,63,100,115,NaN,NaN,41,12,10,64,NaN,NaN
7146,,,,,,NaN,NaN,,,,,NaN,NaN
7147,78,57,63,100,116,NaN,NaN,41,12,10,64,NaN,NaN
7148,,,,,,NaN,NaN,,,,,NaN,NaN
7149,78,57,63,100,118,NaN,NaN,40,14,10,64,NaN,NaN
7150,,,,,,NaN,NaN,,,,,NaN,NaN
7151,78,57,64,100,121,NaN,NaN,40,14,10,64,NaN,NaN
7152,,,,,,NaN,NaN,,,,,NaN,NaN
7153,79,57,64,100,128,NaN,NaN,40,14,10,64,NaN,NaN
7154,,,,,,NaN,NaN,,,,,NaN,NaN
7155,80,57,64,100,130,NaN,NaN,40,14,10,64,NaN,NaN
7156,,,,,,NaN,NaN,,,,,NaN,NaN
7157,80,57,64,100,131,NaN,NaN,40,14,10,64,NaN,NaN
7158,,,,,,NaN,NaN,,,,,NaN,NaN
7159,80,57,64,100,130,NaN,NaN,40,14,10,64,NaN,NaN
7160,,,,,,NaN,NaN,,,,,NaN,NaN
7161,80,56,63,100,130,NaN,NaN,40,14,10,64,NaN,NaN
7162,,,,,,NaN,NaN,,,,,NaN,NaN
7163,80,56,63,100,131,NaN,NaN,40,14,10,63,NaN,NaN
7164,,,,,,NaN,NaN,,,,,NaN,NaN
7165,80,57,62,100,131,NaN,NaN,40,15,10,63,NaN,NaN
7166,,,,,,NaN,NaN,,,,,NaN,NaN
7167,80,57,62,100,130,NaN,NaN,40,15,10,63,NaN,NaN
7168,,,,,,NaN,NaN,,,,,NaN,NaN
7169,80,57,62,100,131,NaN,NaN,40,15,10,62,NaN,NaN
7170,,,,,,NaN,NaN,,,,,NaN,NaN
7171,80,57,62,100,131,NaN,NaN,40,15,10,62,NaN,NaN
7172,,,,,,NaN,NaN,,,,,NaN,NaN
7173,80,57,62,100,132,NaN,NaN,40,15,10,62,NaN,NaN
7174,,,,,,NaN,NaN,,,,,NaN,NaN
7175,80,56,61,100,132,NaN,NaN,40,15,10,62,NaN,NaN
7176,,,,,,NaN,NaN,,,,,NaN,NaN
7177,80,56,62,100,130,NaN,NaN,40,15,10,62,NaN,NaN
7178,,,,,,NaN,NaN,,,,,NaN,NaN
7179,79,57,62,100,128,NaN,NaN,40,15,10,62,NaN,NaN
7180,,,,,,NaN,NaN,,,,,NaN,NaN
7181,79,56,62,100,127,NaN,NaN,40,15,10,63,NaN,NaN
7182,,,,,,NaN,NaN,,,,,NaN,NaN
7183,78,56,62,100,126,NaN,NaN,40,15,10,63,NaN,NaN
7184,,,,,,NaN,NaN,,,,,NaN,NaN
7185,78,56,62,100,126,NaN,NaN,40,15,10,63,NaN,NaN
7186,,,,,,NaN,NaN,,,,,NaN,NaN
7187,78,56,62,100,126,NaN,NaN,40,15,9,63,NaN,NaN
7188,,,,,,NaN,NaN,,,,,NaN,NaN
7189,78,55,62,100,127,NaN,NaN,40,15,9,63,NaN,NaN
7190,,,,,,NaN,NaN,,,,,NaN,NaN
7191,77,55,62,100,126,NaN,NaN,40,15,9,63,NaN,NaN
7192,,,,,,NaN,NaN,,,,,NaN,NaN
7193,77,55,62,100,126,NaN,NaN,40,15,9,63,NaN,NaN
7194,,,,,,NaN,NaN,,,,,NaN,NaN
7195,77,55,62,100,125,NaN,NaN,40,15,9,63,NaN,NaN
7196,,,,,,NaN,NaN,,,,,NaN,NaN
7197,77,55,62,100,125,NaN,NaN,40,15,9,63,NaN,NaN
7198,,,,,,NaN,NaN,,,,,NaN,NaN
7199,77,55,62,100,125,NaN,NaN,40,15,10,63,NaN,NaN
7200,,,,,,NaN,NaN,,,,,NaN,NaN
7201,77,55,62,100,125,NaN,NaN,40,15,10,63,NaN,NaN
7202,,,,,,NaN,NaN,,,,,NaN,NaN
7203,77,55,62,100,125,NaN,NaN,40,15,10,63,NaN,NaN
7204,,,,,,NaN,NaN,,,,,NaN,NaN
7205,77,55,62,100,126,NaN,NaN,40,15,10,63,NaN,NaN
7206,,,,,,NaN,NaN,,,,,NaN,NaN
7207,77,55,63,100,125,NaN,NaN,40,15,10,63,NaN,NaN
7208,,,,,,NaN,NaN,,,,,NaN,NaN
7209,77,55,62,100,126,NaN,NaN,40,15,10,63,NaN,NaN
7210,,,,,,NaN,NaN,,,,,NaN,NaN
7211,77,55,62,100,125,NaN,NaN,40,15,9,63,NaN,NaN
7212,,,,,,NaN,NaN,,,,,NaN,NaN
7213,77,55,62,100,125,NaN,NaN,40,15,9,62,NaN,NaN
7214,,,,,,NaN,NaN,,,,,NaN,NaN
7215,76,55,61,100,125,NaN,NaN,40,15,10,62,NaN,NaN
7216,,,,,,NaN,NaN,,,,,NaN,NaN
7217,76,55,61,100,123,NaN,NaN,40,15,10,62,NaN,NaN
7218,,,,,,NaN,NaN,,,,,NaN,NaN
7219,76,55,61,100,119,NaN,NaN,40,15,10,62,NaN,NaN
7220,,,,,,NaN,NaN,,,,,NaN,NaN
7221,75,54,61,100,118,NaN,NaN,40,15,10,62,NaN,NaN
7222,,,,,,NaN,NaN,,,,,NaN,NaN
7223,75,54,61,100,117,NaN,NaN,40,15,10,62,NaN,NaN
7224,,,,,,NaN,NaN,,,,,NaN,NaN
7225,75,54,61,100,117,NaN,NaN,40,15,9,62,NaN,NaN
7226,,,,,,NaN,NaN,,,,,NaN,NaN
7227,75,55,61,100,116,NaN,NaN,40,15,9,62,NaN,NaN
7228,,,,,,NaN,NaN,,,,,NaN,NaN
7229,75,54,62,100,116,NaN,NaN,40,15,9,62,NaN,NaN
7230,,,,,,NaN,NaN,,,,,NaN,NaN
7231,75,55,62,100,117,NaN,NaN,40,15,9,63,NaN,NaN
7232,,,,,,NaN,NaN,,,,,NaN,NaN
7233,75,55,62,100,118,NaN,NaN,40,15,9,63,NaN,NaN
7234,,,,,,NaN,NaN,,,,,NaN,NaN
7235,75,55,63,100,118,NaN,NaN,40,15,9,63,NaN,NaN
7236,,,,,,NaN,NaN,,,,,NaN,NaN
7237,75,55,63,100,119,NaN,NaN,40,15,9,64,NaN,NaN
7238,,,,,,NaN,NaN,,,,,NaN,NaN
7239,75,55,63,100,117,NaN,NaN,40,15,9,64,NaN,NaN
7240,,,,,,NaN,NaN,,,,,NaN,NaN
7241,75,55,63,100,117,NaN,NaN,40,15,9,64,NaN,NaN
7242,,,,,,NaN,NaN,,,,,NaN,NaN
7243,75,55,63,100,117,NaN,NaN,40,15,9,63,NaN,NaN
7244,,,,,,NaN,NaN,,,,,NaN,NaN
7245,75,54,63,100,117,NaN,NaN,40,15,9,63,NaN,NaN
7246,,,,,,NaN,NaN,,,,,NaN,NaN
7247,75,55,63,100,116,NaN,NaN,40,15,9,63,NaN,NaN
7248,,,,,,NaN,NaN,,,,,NaN,NaN
7249,75,55,63,100,117,NaN,NaN,40,15,9,63,NaN,NaN
7250,,,,,,NaN,NaN,,,,,NaN,NaN
7251,75,55,63,100,116,NaN,NaN,40,15,9,63,NaN,NaN
7252,,,,,,NaN,NaN,,,,,NaN,NaN
7253,75,55,63,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7254,,,,,,NaN,NaN,,,,,NaN,NaN
7255,75,55,63,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7256,,,,,,NaN,NaN,,,,,NaN,NaN
7257,75,55,64,100,117,NaN,NaN,40,15,9,64,NaN,NaN
7258,,,,,,NaN,NaN,,,,,NaN,NaN
7259,76,56,64,100,117,NaN,NaN,40,15,9,64,NaN,NaN
7260,,,,,,NaN,NaN,,,,,NaN,NaN
7261,75,56,64,100,117,NaN,NaN,39,15,9,64,NaN,NaN
7262,,,,,,NaN,NaN,,,,,NaN,NaN
7263,75,56,64,100,116,NaN,NaN,39,15,9,64,NaN,NaN
7264,,,,,,NaN,NaN,,,,,NaN,NaN
7265,76,56,64,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7266,,,,,,NaN,NaN,,,,,NaN,NaN
7267,75,56,64,100,116,NaN,NaN,40,15,9,65,NaN,NaN
7268,,,,,,NaN,NaN,,,,,NaN,NaN
7269,76,56,64,100,117,NaN,NaN,40,15,9,65,NaN,NaN
7270,,,,,,NaN,NaN,,,,,NaN,NaN
7271,76,56,64,100,117,NaN,NaN,40,15,9,65,NaN,NaN
7272,,,,,,NaN,NaN,,,,,NaN,NaN
7273,76,55,64,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7274,,,,,,NaN,NaN,,,,,NaN,NaN
7275,76,56,64,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7276,,,,,,NaN,NaN,,,,,NaN,NaN
7277,76,56,64,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7278,,,,,,NaN,NaN,,,,,NaN,NaN
7279,76,56,64,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7280,,,,,,NaN,NaN,,,,,NaN,NaN
7281,76,55,64,100,118,NaN,NaN,40,15,9,64,NaN,NaN
7282,,,,,,NaN,NaN,,,,,NaN,NaN
7283,75,55,64,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7284,,,,,,NaN,NaN,,,,,NaN,NaN
7285,75,55,63,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7286,,,,,,NaN,NaN,,,,,NaN,NaN
7287,75,55,63,100,116,NaN,NaN,40,15,9,63,NaN,NaN
7288,,,,,,NaN,NaN,,,,,NaN,NaN
7289,75,55,63,100,116,NaN,NaN,40,15,9,63,NaN,NaN
7290,,,,,,NaN,NaN,,,,,NaN,NaN
7291,75,56,63,100,115,NaN,NaN,40,15,9,63,NaN,NaN
7292,,,,,,NaN,NaN,,,,,NaN,NaN
7293,75,55,63,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7294,,,,,,NaN,NaN,,,,,NaN,NaN
7295,75,56,64,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7296,,,,,,NaN,NaN,,,,,NaN,NaN
7297,76,56,64,100,117,NaN,NaN,40,15,9,65,NaN,NaN
7298,,,,,,NaN,NaN,,,,,NaN,NaN
7299,76,56,64,100,117,NaN,NaN,40,15,9,65,NaN,NaN
7300,,,,,,NaN,NaN,,,,,NaN,NaN
7301,76,56,64,100,118,NaN,NaN,39,15,9,65,NaN,NaN
7302,,,,,,NaN,NaN,,,,,NaN,NaN
7303,76,56,65,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7304,,,,,,NaN,NaN,,,,,NaN,NaN
7305,76,56,65,100,117,NaN,NaN,39,15,9,65,NaN,NaN
7306,,,,,,NaN,NaN,,,,,NaN,NaN
7307,76,56,64,100,116,NaN,NaN,39,15,9,65,NaN,NaN
7308,,,,,,NaN,NaN,,,,,NaN,NaN
7309,76,56,64,100,117,NaN,NaN,40,15,9,65,NaN,NaN
7310,,,,,,NaN,NaN,,,,,NaN,NaN
7311,75,55,64,100,116,NaN,NaN,40,15,9,64,NaN,NaN
7312,,,,,,NaN,NaN,,,,,NaN,NaN
7313,76,56,64,100,117,NaN,NaN,40,15,9,64,NaN,NaN
7314,,,,,,NaN,NaN,,,,,NaN,NaN
7315,76,56,63,100,117,NaN,NaN,39,15,9,64,NaN,NaN
7316,,,,,,NaN,NaN,,,,,NaN,NaN
7317,76,56,63,100,117,NaN,NaN,39,15,9,64,NaN,NaN
7318,,,,,,NaN,NaN,,,,,NaN,NaN
7319,76,56,63,100,117,NaN,NaN,39,15,9,64,NaN,NaN
7320,,,,,,NaN,NaN,,,,,NaN,NaN
